YEAR,MONTH,Number_of_Tags_Issued,animal_type,zip_code,OBJECTID
2015,7,2,DOG,40215,1691
2015,7,6,DOG,40216,1692
2015,7,12,DOG,40217,1693
2015,7,3,DOG,40218,1694
2015,7,8,DOG,40219,1695
2015,7,10,DOG,40220,1696
2015,7,7,DOG,40222,1697
2015,7,9,DOG,40223,1698
2015,7,4,DOG,40228,1699
2015,7,7,DOG,40229,1700
2015,7,5,DOG,40241,1701
2015,7,1,DOG,40242,1702
2015,7,5,DOG,40243,1703
2015,7,6,DOG,40258,1704
2015,7,2,DOG,40268,1705
2015,7,8,DOG,40272,1706
2015,7,6,DOG,40291,1707
2015,7,9,DOG,40299,1708
2015,8,1,CAT,40041,1709
2015,8,1,CAT,40056,1710
2015,8,2,CAT,40177,1711
2015,8,4,CAT,40204,1712
2015,8,3,CAT,40205,1713
2015,8,1,CAT,40207,1714
2015,8,1,CAT,40208,1715
2015,8,1,CAT,40212,1716
2015,8,2,CAT,40213,1717
2015,8,3,CAT,40214,1718
2015,8,1,CAT,40215,1719
2015,8,6,CAT,40216,1720
2015,8,4,CAT,40218,1721
2015,8,3,CAT,40219,1722
2015,8,4,CAT,40220,1723
2015,8,3,CAT,40222,1724
2015,8,5,CAT,40229,1725
2015,8,2,CAT,40242,1726
2015,8,3,CAT,40243,1727
2015,8,5,CAT,40245,1728
2015,8,1,CAT,40250,1729
2015,8,4,CAT,40258,1730
2015,8,6,CAT,40272,1731
2015,8,1,CAT,40299,1732
2015,8,1,DOG,40041,1733
2015,8,1,DOG,40059,1734
2015,8,1,DOG,40175,1735
2015,8,2,DOG,40204,1736
2015,8,9,DOG,40205,1737
2015,8,3,DOG,40206,1738
2015,8,4,DOG,40207,1739
2015,8,5,DOG,40208,1740
2015,8,2,DOG,40211,1741
2015,8,7,DOG,40212,1742
2015,8,3,DOG,40213,1743
2015,8,6,DOG,40214,1744
2015,8,3,DOG,40215,1745
2015,8,10,DOG,40216,1746
2015,8,4,DOG,40217,1747
2015,8,8,DOG,40218,1748
2015,8,7,DOG,40219,1749
2015,8,12,DOG,40220,1750
2015,8,4,DOG,40222,1751
2015,8,2,DOG,40223,1752
2015,8,4,DOG,40228,1753
2015,8,2,DOG,40229,1754
2015,8,9,DOG,40241,1755
2015,8,2,DOG,40242,1756
2015,8,1,DOG,40243,1757
2015,8,2,DOG,40245,1758
2015,8,3,DOG,40258,1759
2015,8,8,DOG,40272,1760
2015,8,7,DOG,40291,1761
2015,8,11,DOG,40299,1762
2015,8,1,DOG,41722,1763
2015,8,1,DOG,47167,1764
2015,9,2,CAT,13209,1765
2015,9,2,CAT,40023,1766
2015,9,1,CAT,40118,1767
2015,9,3,CAT,40204,1768
2015,9,3,CAT,40205,1769
2015,9,3,CAT,40206,1770
2015,9,1,CAT,40207,1771
2015,9,1,CAT,40212,1772
2015,9,2,CAT,40213,1773
2015,9,5,CAT,40214,1774
2015,9,2,CAT,40215,1775
2015,9,2,CAT,40216,1776
2015,9,3,CAT,40217,1777
2015,9,1,CAT,40218,1778
2015,9,4,CAT,40219,1779
2015,9,1,CAT,40220,1780
2015,9,4,CAT,40222,1781
2015,9,4,CAT,40223,1782
2015,9,2,CAT,40228,1783
2015,9,6,CAT,40229,1784
2015,9,3,CAT,40241,1785
2015,9,3,CAT,40272,1786
2015,9,4,CAT,40291,1787
2015,9,1,CAT,40299,1788
2015,9,2,DOG,40023,1789
2015,9,5,DOG,40025,1790
2015,9,2,DOG,40059,1791
2015,9,2,DOG,40118,1792
2015,9,1,DOG,40142,1793
2015,9,1,DOG,40202,1794
2015,9,1,DOG,40203,1795
2015,9,3,DOG,40204,1796
2015,9,8,DOG,40205,1797
2015,9,4,DOG,40206,1798
2015,9,6,DOG,40207,1799
2015,9,2,DOG,40211,1800
2015,9,2,DOG,40212,1801
2015,9,4,DOG,40213,1802
2015,9,16,DOG,40214,1803
2015,9,8,DOG,40215,1804
2015,9,15,DOG,40216,1805
2015,9,9,DOG,40217,1806
2015,9,9,DOG,40218,1807
2015,9,12,DOG,40219,1808
2015,9,5,DOG,40220,1809
2015,9,5,DOG,40223,1810
2015,9,5,DOG,40228,1811
2015,9,6,DOG,40229,1812
2015,9,8,DOG,40241,1813
2015,9,2,DOG,40242,1814
2015,9,3,DOG,40243,1815
2015,9,6,DOG,40245,1816
2015,9,6,DOG,40258,1817
2015,9,1,DOG,40268,1818
2015,9,8,DOG,40272,1819
2015,9,10,DOG,40291,1820
2015,9,5,DOG,40299,1821
2015,10,4,CAT,40204,1822
2015,10,2,CAT,40205,1823
2015,10,1,CAT,40206,1824
2015,10,1,CAT,40207,1825
2015,10,1,CAT,40212,1826
2015,10,3,CAT,40213,1827
2015,10,2,CAT,40214,1828
2015,10,3,CAT,40216,1829
2015,10,3,CAT,40217,1830
2015,10,2,CAT,40218,1831
2015,10,1,CAT,40219,1832
2015,10,7,CAT,40220,1833
2015,10,3,CAT,40222,1834
2015,10,1,CAT,40223,1835
2015,10,1,CAT,40229,1836
2015,10,1,CAT,40241,1837
2015,10,1,CAT,40243,1838
2015,10,1,CAT,40258,1839
2015,10,4,CAT,40272,1840
2015,10,6,CAT,40291,1841
2015,10,3,CAT,47520,1842
2015,10,1,DOG,40059,1843
2015,10,1,DOG,40065,1844
2015,10,1,DOG,40118,1845
2015,10,1,DOG,40165,1846
2015,10,2,DOG,40203,1847
2015,10,2,DOG,40204,1848
2015,10,9,DOG,40205,1849
2015,10,2,DOG,40206,1850
2015,10,3,DOG,40207,1851
2015,10,3,DOG,40208,1852
2015,10,1,DOG,40210,1853
2015,10,3,DOG,40212,1854
2015,10,7,DOG,40213,1855
2015,10,8,DOG,40214,1856
2015,10,4,DOG,40215,1857
2015,10,8,DOG,40216,1858
2015,10,2,DOG,40217,1859
2015,10,1,DOG,40218,1860
2015,10,4,DOG,40219,1861
2015,10,7,DOG,40220,1862
2015,10,7,DOG,40222,1863
2015,10,2,DOG,40223,1864
2015,10,4,DOG,40228,1865
2015,10,6,DOG,40229,1866
2015,10,4,DOG,40241,1867
2015,10,1,DOG,40242,1868
2015,10,1,DOG,40243,1869
2015,10,1,DOG,40245,1870
2015,10,1,DOG,40253,1871
2015,10,11,DOG,40258,1872
2015,10,3,DOG,40272,1873
2015,10,6,DOG,40291,1874
2015,10,8,DOG,40299,1875
2015,10,1,DOG,40508,1876
2015,10,1,DOG,40701,1877
2015,11,1,CAT,40201,1878
2015,11,2,CAT,40204,1879
2015,11,1,CAT,40205,1880
2015,11,1,CAT,40207,1881
2015,11,1,CAT,40214,1882
2015,11,2,CAT,40215,1883
2015,11,3,CAT,40216,1884
2015,11,4,CAT,40217,1885
2015,11,1,CAT,40218,1886
2015,11,2,CAT,40219,1887
2015,11,5,CAT,40220,1888
2015,11,3,CAT,40223,1889
2015,11,2,CAT,40228,1890
2015,11,4,CAT,40229,1891
2015,11,1,CAT,40258,1892
2015,11,3,CAT,40272,1893
2015,11,1,DOG,,1894
2015,11,1,DOG,37086,1895
2015,11,1,DOG,40108,1896
2015,11,2,DOG,40201,1897
2015,11,3,DOG,40203,1898
2015,11,5,DOG,40204,1899
2015,11,6,DOG,40205,1900
2015,11,2,DOG,40206,1901
2015,11,2,DOG,40207,1902
2015,11,1,DOG,40208,1903
2015,11,1,DOG,40211,1904
2015,11,1,DOG,40212,1905
2015,11,4,DOG,40213,1906
2015,11,1,DOG,40214,1907
2015,11,1,DOG,40215,1908
2015,11,13,DOG,40216,1909
2015,11,8,DOG,40217,1910
2015,11,6,DOG,40218,1911
2015,11,6,DOG,40219,1912
2015,11,6,DOG,40220,1913
2015,11,2,DOG,40222,1914
2015,11,1,DOG,40223,1915
2015,11,5,DOG,40228,1916
2015,11,2,DOG,40229,1917
2015,11,1,DOG,40242,1918
2015,11,2,DOG,40245,1919
2015,11,5,DOG,40258,1920
2015,11,6,DOG,40272,1921
2015,11,2,DOG,40291,1922
2015,11,5,DOG,40299,1923
2015,11,1,DOG,40601,1924
2015,11,1,DOG,47130,1925
2015,11,1,DOG,47304,1926
2015,12,2,CAT,40205,1927
2015,12,1,CAT,40206,1928
2015,12,1,CAT,40208,1929
2015,12,1,CAT,40213,1930
2015,12,14,CAT,40214,1931
2015,12,1,CAT,40216,1932
2015,12,1,CAT,40217,1933
2015,12,1,CAT,40218,1934
2015,12,1,CAT,40219,1935
2015,12,1,CAT,40220,1936
2015,12,2,CAT,40222,1937
2015,12,2,CAT,40241,1938
2015,12,3,CAT,40258,1939
2015,12,1,CAT,40268,1940
2015,12,8,CAT,40272,1941
2015,12,1,CAT,40291,1942
2015,12,1,CAT,40299,1943
2015,12,1,DOG,40023,1944
2015,12,1,DOG,40047,1945
2015,12,4,DOG,40118,1946
2015,12,1,DOG,40165,1947
2015,12,3,DOG,40203,1948
2015,12,2,DOG,40204,1949
2015,12,7,DOG,40205,1950
2015,12,2,DOG,40206,1951
2015,12,3,DOG,40207,1952
2015,12,1,DOG,40208,1953
2015,12,3,DOG,40211,1954
2015,12,3,DOG,40213,1955
2015,12,9,DOG,40214,1956
2015,12,11,DOG,40215,1957
2015,12,10,DOG,40216,1958
2015,12,3,DOG,40217,1959
2015,12,4,DOG,40218,1960
2015,12,6,DOG,40219,1961
2015,12,6,DOG,40220,1962
2015,12,1,DOG,40222,1963
2015,12,3,DOG,40223,1964
2015,12,1,DOG,40229,1965
2015,12,2,DOG,40241,1966
2015,12,1,DOG,40242,1967
2015,12,3,DOG,40245,1968
2015,12,4,DOG,40258,1969
2015,12,1,DOG,40268,1970
2015,12,9,DOG,40272,1971
2015,12,2,DOG,40291,1972
2015,12,3,DOG,40299,1973
2015,12,1,DOG,47130,1974
2016,1,4,CAT,40204,1975
2016,1,2,CAT,40205,1976
2016,1,2,CAT,40206,1977
2016,1,3,CAT,40207,1978
2016,1,1,CAT,40210,1979
2016,1,1,CAT,40212,1980
2016,1,9,CAT,40214,1981
2016,1,2,CAT,40215,1982
2016,1,1,CAT,40216,1983
2016,1,1,CAT,40218,1984
2016,1,2,CAT,40219,1985
2016,1,6,CAT,40220,1986
2016,1,4,CAT,40222,1987
2016,1,5,CAT,40223,1988
2016,1,3,CAT,40228,1989
2016,1,1,CAT,40241,1990
2016,1,1,CAT,40245,1991
2016,1,1,CAT,40258,1992
2016,1,5,CAT,40272,1993
2016,1,3,CAT,40299,1994
2016,1,4,DOG,40059,1995
2016,1,4,DOG,40118,1996
2016,1,1,DOG,40165,1997
2016,1,7,DOG,40204,1998
2016,1,6,DOG,40205,1999
2016,1,17,DOG,40207,2000
2016,1,2,DOG,40208,2001
2016,1,1,DOG,40211,2002
2016,1,6,DOG,40212,2003
2016,1,6,DOG,40213,2004
2016,1,17,DOG,40214,2005
2016,1,5,DOG,40215,2006
2016,1,6,DOG,40216,2007
2016,1,4,DOG,40217,2008
2016,1,9,DOG,40218,2009
2016,1,10,DOG,40219,2010
2016,1,9,DOG,40220,2011
2016,1,6,DOG,40222,2012
2016,1,4,DOG,40223,2013
2016,1,3,DOG,40228,2014
2016,1,7,DOG,40229,2015
2016,1,3,DOG,40241,2016
2016,1,1,DOG,40242,2017
2016,1,1,DOG,40243,2018
2016,1,2,DOG,40245,2019
2016,1,9,DOG,40258,2020
2016,1,6,DOG,40272,2021
2016,1,9,DOG,40291,2022
2016,1,11,DOG,40299,2023
2016,1,1,DOG,47130,2024
2016,2,1,CAT,,2025
2016,2,1,CAT,40121,2026
2016,2,1,CAT,40204,2027
2016,2,5,CAT,40205,2028
2016,2,1,CAT,40206,2029
2016,2,2,CAT,40207,2030
2016,2,2,CAT,40212,2031
2016,2,2,CAT,40213,2032
2016,2,1,CAT,40214,2033
2016,2,3,CAT,40215,2034
2016,2,1,CAT,40216,2035
2016,2,1,CAT,40217,2036
2016,2,3,CAT,40218,2037
2016,2,6,CAT,40219,2038
2016,2,2,CAT,40220,2039
2016,2,2,CAT,40228,2040
2016,2,1,CAT,40229,2041
2016,2,2,CAT,40241,2042
2016,2,1,CAT,40243,2043
2016,2,5,CAT,40245,2044
2016,2,1,CAT,40258,2045
2016,2,6,CAT,40272,2046
2016,2,4,CAT,40299,2047
2016,2,1,CAT,47161,2048
2016,2,1,DOG,40047,2049
2016,2,1,DOG,40059,2050
2016,2,1,DOG,40203,2051
2016,2,5,DOG,40204,2052
2016,2,6,DOG,40205,2053
2016,2,13,DOG,40207,2054
2016,2,3,DOG,40208,2055
2016,2,7,DOG,40213,2056
2016,2,22,DOG,40214,2057
2016,2,2,DOG,40215,2058
2016,2,7,DOG,40216,2059
2016,2,7,DOG,40217,2060
2016,2,8,DOG,40218,2061
2016,2,14,DOG,40219,2062
2016,2,4,DOG,40220,2063
2016,2,3,DOG,40222,2064
2016,2,1,DOG,40223,2065
2016,2,1,DOG,40228,2066
2016,2,3,DOG,40229,2067
2016,2,4,DOG,40241,2068
2016,2,2,DOG,40242,2069
2016,2,1,DOG,40243,2070
2016,2,3,DOG,40245,2071
2016,2,7,DOG,40258,2072
2016,2,6,DOG,40272,2073
2016,2,5,DOG,40291,2074
2016,2,6,DOG,40299,2075
2016,2,1,DOG,42718,2076
2016,2,1,DOG,47130,2077
2016,2,1,DOG,47150,2078
2016,3,1,CAT,40109,2079
2016,3,1,CAT,40160,2080
2016,3,2,CAT,40165,2081
2016,3,1,CAT,40203,2082
2016,3,1,CAT,40204,2083
2016,3,1,CAT,40205,2084
2016,3,3,CAT,40206,2085
2016,3,1,CAT,40213,2086
2016,3,9,CAT,40214,2087
2016,3,2,CAT,40215,2088
2016,3,1,CAT,40216,2089
2016,3,2,CAT,40218,2090
2016,3,5,CAT,40219,2091
2016,3,4,CAT,40220,2092
2016,3,1,CAT,40222,2093
2016,3,2,CAT,40223,2094
2016,3,1,CAT,40228,2095
2016,3,3,CAT,40229,2096
2016,3,1,CAT,40242,2097
2016,3,6,CAT,40272,2098
2016,3,1,CAT,40291,2099
2016,3,2,CAT,40299,2100
2016,3,1,DOG,,2101
2016,3,1,DOG,40047,2102
2016,3,2,DOG,40059,2103
2016,3,1,DOG,40067,2104
2016,3,1,DOG,40118,2105
2016,3,1,DOG,40121,2106
2016,3,1,DOG,40203,2107
2016,3,2,DOG,40204,2108
2016,3,8,DOG,40205,2109
2016,3,7,DOG,40207,2110
2016,3,5,DOG,40208,2111
2016,3,2,DOG,40211,2112
2016,3,3,DOG,40212,2113
2016,3,5,DOG,40213,2114
2016,3,14,DOG,40214,2115
2016,3,5,DOG,40215,2116
2016,3,12,DOG,40216,2117
2016,3,4,DOG,40217,2118
2016,3,2,DOG,40218,2119
2016,3,15,DOG,40219,2120
2016,3,2,DOG,40220,2121
2016,3,4,DOG,40222,2122
2016,3,1,DOG,40223,2123
2016,3,3,DOG,40228,2124
2016,3,5,DOG,40229,2125
2016,3,5,DOG,40241,2126
2016,3,2,DOG,40242,2127
2016,3,1,DOG,40245,2128
2016,3,4,DOG,40258,2129
2016,3,13,DOG,40272,2130
2016,3,3,DOG,40291,2131
2016,3,6,DOG,40299,2132
2016,3,1,DOG,47130,2133
2016,4,2,CAT,,2134
2016,4,1,CAT,40014,2135
2016,4,1,CAT,40165,2136
2016,4,1,CAT,40203,2137
2016,4,2,CAT,40204,2138
2016,4,7,CAT,40205,2139
2016,4,2,CAT,40206,2140
2016,4,1,CAT,40212,2141
2016,4,6,CAT,40214,2142
2016,4,4,CAT,40216,2143
2016,4,2,CAT,40217,2144
2016,4,1,CAT,40218,2145
2016,4,2,CAT,40219,2146
2016,4,3,CAT,40220,2147
2016,4,1,CAT,40228,2148
2016,4,1,CAT,40241,2149
2016,4,2,CAT,40242,2150
2016,4,1,CAT,40243,2151
2016,4,7,CAT,40258,2152
2016,4,2,CAT,40268,2153
2016,4,6,CAT,40272,2154
2016,4,2,CAT,40291,2155
2016,4,2,CAT,40299,2156
2016,4,1,CAT,42701,2157
2016,4,1,CAT,47150,2158
2016,4,2,DOG,40023,2159
2016,4,1,DOG,40031,2160
2016,4,1,DOG,40047,2161
2016,4,1,DOG,40107,2162
2016,4,1,DOG,40118,2163
2016,4,1,DOG,40175,2164
2016,4,2,DOG,40204,2165
2016,4,5,DOG,40205,2166
2016,4,3,DOG,40206,2167
2016,4,5,DOG,40207,2168
2016,4,1,DOG,40208,2169
2016,4,2,DOG,40211,2170
2016,4,2,DOG,40212,2171
2016,4,4,DOG,40213,2172
2016,4,19,DOG,40214,2173
2016,4,10,DOG,40215,2174
2016,4,5,DOG,40216,2175
2016,4,2,DOG,40217,2176
2016,4,3,DOG,40218,2177
2016,4,13,DOG,40219,2178
2016,4,10,DOG,40220,2179
2016,4,2,DOG,40222,2180
2016,4,3,DOG,40223,2181
2016,4,3,DOG,40228,2182
2016,4,3,DOG,40229,2183
2016,4,4,DOG,40241,2184
2016,4,3,DOG,40243,2185
2016,4,5,DOG,40245,2186
2016,4,7,DOG,40258,2187
2016,4,8,DOG,40272,2188
2016,4,5,DOG,40291,2189
2016,4,4,DOG,40299,2190
2016,4,1,DOG,47129,2191
2016,4,1,DOG,47130,2192
2016,4,1,DOG,47446,2193
2016,5,1,CAT,40047,2194
2016,5,1,CAT,40059,2195
2016,5,1,CAT,40118,2196
2016,5,2,CAT,40204,2197
2016,5,3,CAT,40205,2198
2016,5,3,CAT,40207,2199
2016,5,1,CAT,40208,2200
2016,5,2,CAT,40210,2201
2016,5,3,CAT,40214,2202
2016,5,3,CAT,40215,2203
2016,5,3,CAT,40216,2204
2016,5,2,CAT,40217,2205
2016,5,5,CAT,40219,2206
2016,5,4,CAT,40220,2207
2016,5,1,CAT,40222,2208
2016,5,3,CAT,40228,2209
2016,5,2,CAT,40229,2210
2016,5,2,CAT,40258,2211
2016,5,5,CAT,40272,2212
2016,5,3,CAT,40291,2213
2016,5,5,CAT,40299,2214
2016,5,3,CAT,47119,2215
2016,5,1,DOG,40059,2216
2016,5,1,DOG,40071,2217
2016,5,3,DOG,40118,2218
2016,5,1,DOG,40165,2219
2016,5,1,DOG,40202,2220
2016,5,3,DOG,40203,2221
2016,5,2,DOG,40204,2222
2016,5,5,DOG,40205,2223
2016,5,5,DOG,40206,2224
2016,5,9,DOG,40207,2225
2016,5,2,DOG,40210,2226
2016,5,3,DOG,40211,2227
2016,5,4,DOG,40212,2228
2016,5,3,DOG,40213,2229
2016,5,11,DOG,40214,2230
2016,5,6,DOG,40215,2231
2016,5,12,DOG,40216,2232
2016,5,6,DOG,40217,2233
2016,5,5,DOG,40218,2234
2016,5,4,DOG,40219,2235
2016,5,9,DOG,40220,2236
2016,5,2,DOG,40222,2237
2016,5,8,DOG,40223,2238
2016,5,5,DOG,40228,2239
2016,5,5,DOG,40229,2240
2016,5,5,DOG,40241,2241
2016,5,4,DOG,40242,2242
2016,5,1,DOG,40243,2243
2016,5,4,DOG,40245,2244
2016,5,8,DOG,40258,2245
2016,5,1,DOG,40268,2246
2016,5,12,DOG,40272,2247
2016,5,7,DOG,40291,2248
2016,5,14,DOG,40299,2249
2016,5,1,DOG,46208,2250
2016,5,1,DOG,47122,2251
2016,5,1,DOG,47150,2252
2016,6,1,CAT,40165,2253
2016,6,1,CAT,40206,2254
2016,6,3,CAT,40207,2255
2016,6,1,CAT,40208,2256
2016,6,3,CAT,40212,2257
2016,6,3,CAT,40213,2258
2016,6,3,CAT,40214,2259
2016,6,1,CAT,40216,2260
2016,6,2,CAT,40217,2261
2016,6,1,CAT,40218,2262
2016,6,2,CAT,40219,2263
2016,6,1,CAT,40220,2264
2016,6,1,CAT,40223,2265
2016,6,2,CAT,40228,2266
2016,6,2,CAT,40229,2267
2016,6,5,CAT,40241,2268
2016,6,2,CAT,40243,2269
2016,6,2,CAT,40245,2270
2016,6,2,CAT,40258,2271
2016,6,6,CAT,40272,2272
2016,6,6,CAT,40291,2273
2016,6,1,DOG,40031,2274
2016,6,1,DOG,40047,2275
2016,6,2,DOG,40118,2276
2016,6,4,DOG,40203,2277
2016,6,1,DOG,40204,2278
2016,6,10,DOG,40205,2279
2016,6,4,DOG,40206,2280
2016,6,9,DOG,40207,2281
2016,6,1,DOG,40208,2282
2016,6,1,DOG,40210,2283
2016,6,1,DOG,40211,2284
2016,6,1,DOG,40212,2285
2016,6,10,DOG,40214,2286
2016,6,8,DOG,40215,2287
2016,6,10,DOG,40216,2288
2016,6,3,DOG,40217,2289
2016,6,5,DOG,40218,2290
2016,6,9,DOG,40219,2291
2016,6,5,DOG,40220,2292
2016,6,2,DOG,40222,2293
2016,6,5,DOG,40223,2294
2016,6,3,DOG,40228,2295
2016,6,4,DOG,40229,2296
2016,6,5,DOG,40241,2297
2016,6,5,DOG,40242,2298
2016,6,5,DOG,40243,2299
2016,6,1,DOG,40245,2300
2016,6,10,DOG,40258,2301
2016,6,10,DOG,40272,2302
2016,6,11,DOG,40291,2303
2016,6,6,DOG,40299,2304
2016,6,1,DOG,47130,2305
2016,7,2,CAT,40047,2306
2016,7,1,CAT,40205,2307
2016,7,2,CAT,40206,2308
2016,7,5,CAT,40207,2309
2016,7,1,CAT,40208,2310
2016,7,1,CAT,40213,2311
2016,7,10,CAT,40214,2312
2016,7,1,CAT,40215,2313
2016,7,5,CAT,40216,2314
2016,7,1,CAT,40217,2315
2016,7,1,CAT,40219,2316
2016,7,3,CAT,40220,2317
2016,7,4,CAT,40222,2318
2016,7,5,CAT,40228,2319
2016,7,4,CAT,40229,2320
2016,7,2,CAT,40241,2321
2016,7,1,CAT,40243,2322
2016,7,2,CAT,40258,2323
2016,7,4,CAT,40272,2324
2016,7,4,CAT,40291,2325
2016,7,1,CAT,40299,2326
2016,7,1,DOG,40025,2327
2016,7,1,DOG,40059,2328
2016,7,3,DOG,40203,2329
2016,7,4,DOG,40204,2330
2016,7,6,DOG,40205,2331
2016,7,1,DOG,40206,2332
2016,7,1,DOG,40207,2333
2016,7,2,DOG,40208,2334
2016,7,1,DOG,40211,2335
2016,7,6,DOG,40212,2336
2016,7,2,DOG,40213,2337
2016,7,22,DOG,40214,2338
2016,7,6,DOG,40215,2339
2016,7,19,DOG,40216,2340
2016,7,6,DOG,40217,2341
2016,7,3,DOG,40218,2342
2016,7,14,DOG,40219,2343
2016,7,5,DOG,40220,2344
2016,7,4,DOG,40222,2345
2016,7,6,DOG,40223,2346
2016,7,3,DOG,40228,2347
2016,7,4,DOG,40229,2348
2016,7,4,DOG,40241,2349
2016,7,5,DOG,40242,2350
2016,7,2,DOG,40243,2351
2016,7,8,DOG,40258,2352
2016,7,1,DOG,40268,2353
2016,7,8,DOG,40272,2354
2016,7,3,DOG,40291,2355
2016,7,7,DOG,40299,2356
2016,8,2,CAT,40023,2357
2016,8,1,CAT,40059,2358
2016,8,1,CAT,40204,2359
2016,8,1,CAT,40205,2360
2016,8,3,CAT,40207,2361
2016,8,2,CAT,40208,2362
2016,8,7,CAT,40214,2363
2016,8,3,CAT,40215,2364
2016,8,2,CAT,40216,2365
2016,8,4,CAT,40218,2366
2016,8,4,CAT,40219,2367
2016,8,5,CAT,40220,2368
2016,8,4,CAT,40222,2369
2016,8,3,CAT,40223,2370
2016,8,2,CAT,40228,2371
2016,8,1,CAT,40229,2372
2016,8,1,CAT,40241,2373
2016,8,1,CAT,40242,2374
2016,8,2,CAT,40243,2375
2016,8,1,CAT,40245,2376
2016,8,2,CAT,40258,2377
2016,8,6,CAT,40272,2378
2016,8,1,CAT,40291,2379
2016,8,1,CAT,40299,2380
2016,8,2,DOG,40023,2381
2016,8,1,DOG,40059,2382
2016,8,1,DOG,40076,2383
2016,8,4,DOG,40118,2384
2016,8,1,DOG,40203,2385
2016,8,4,DOG,40204,2386
2016,8,7,DOG,40205,2387
2016,8,6,DOG,40207,2388
2016,8,4,DOG,40208,2389
2016,8,1,DOG,40211,2390
2016,8,2,DOG,40212,2391
2016,8,1,DOG,40213,2392
2016,8,16,DOG,40214,2393
2016,8,6,DOG,40215,2394
2016,8,9,DOG,40216,2395
2016,8,3,DOG,40217,2396
2016,8,7,DOG,40218,2397
2016,8,8,DOG,40219,2398
2016,8,6,DOG,40220,2399
2016,8,5,DOG,40222,2400
2016,8,6,DOG,40223,2401
2016,8,4,DOG,40228,2402
2016,8,1,DOG,40229,2403
2016,8,12,DOG,40241,2404
2016,8,2,DOG,40242,2405
2016,8,7,DOG,40243,2406
2016,8,3,DOG,40245,2407
2016,8,6,DOG,40258,2408
2016,8,2,DOG,40268,2409
2016,8,18,DOG,40272,2410
2016,8,12,DOG,40291,2411
2016,8,8,DOG,40299,2412
2016,9,1,CAT,40023,2413
2016,9,2,CAT,40204,2414
2016,9,1,CAT,40205,2415
2016,9,1,CAT,40207,2416
2016,9,1,CAT,40212,2417
2016,9,1,CAT,40213,2418
2016,9,11,CAT,40214,2419
2016,9,1,CAT,40215,2420
2016,9,2,CAT,40216,2421
2016,9,1,CAT,40217,2422
2016,9,4,CAT,40218,2423
2016,9,3,CAT,40219,2424
2016,9,3,CAT,40220,2425
2016,9,2,CAT,40222,2426
2016,9,2,CAT,40223,2427
2016,9,2,CAT,40228,2428
2016,9,1,CAT,40229,2429
2016,9,2,CAT,40241,2430
2016,9,1,CAT,40243,2431
2016,9,1,CAT,40250,2432
2016,9,1,CAT,40258,2433
2016,9,2,CAT,40272,2434
2016,9,8,CAT,40291,2435
2016,9,1,CAT,40299,2436
2016,9,1,CAT,47446,2437
2016,9,1,DOG,40023,2438
2016,9,1,DOG,40027,2439
2016,9,1,DOG,40059,2440
2016,9,2,DOG,40118,2441
2016,9,3,DOG,40204,2442
2016,9,8,DOG,40205,2443
2016,9,1,DOG,40206,2444
2016,9,1,DOG,40207,2445
2016,9,1,DOG,40209,2446
2016,9,1,DOG,40212,2447
2016,9,7,DOG,40213,2448
2016,9,9,DOG,40214,2449
2016,9,3,DOG,40215,2450
2016,9,11,DOG,40216,2451
2016,9,7,DOG,40217,2452
2016,9,2,DOG,40218,2453
2016,9,5,DOG,40219,2454
2016,9,6,DOG,40220,2455
2016,9,1,DOG,40222,2456
2016,9,9,DOG,40223,2457
2016,9,1,DOG,40228,2458
2016,9,2,DOG,40229,2459
2016,9,5,DOG,40241,2460
2016,9,2,DOG,40242,2461
2016,9,2,DOG,40243,2462
2016,9,1,DOG,40245,2463
2016,9,9,DOG,40258,2464
2016,9,1,DOG,40268,2465
2016,9,3,DOG,40272,2466
2016,9,10,DOG,40291,2467
2016,9,4,DOG,40299,2468
2016,10,1,CAT,40023,2469
2016,10,1,CAT,40201,2470
2016,10,4,CAT,40204,2471
2016,10,4,CAT,40205,2472
2016,10,5,CAT,40213,2473
2016,10,2,CAT,40214,2474
2016,10,1,CAT,40215,2475
2016,10,4,CAT,40216,2476
2016,10,1,CAT,40217,2477
2016,10,2,CAT,40218,2478
2016,10,3,CAT,40219,2479
2016,10,6,CAT,40220,2480
2016,10,1,CAT,40223,2481
2016,10,2,CAT,40228,2482
2016,10,2,CAT,40229,2483
2016,10,1,CAT,40241,2484
2016,10,1,CAT,40243,2485
2016,10,6,CAT,40272,2486
2016,10,2,CAT,40299,2487
2016,10,1,CAT,42520,2488
2016,10,1,DOG,40023,2489
2016,10,2,DOG,40201,2490
2016,10,1,DOG,40204,2491
2016,10,11,DOG,40205,2492
2016,10,3,DOG,40206,2493
2016,10,1,DOG,40207,2494
2016,10,1,DOG,40208,2495
2016,10,1,DOG,40211,2496
2016,10,2,DOG,40212,2497
2016,10,2,DOG,40213,2498
2016,10,4,DOG,40214,2499
2016,10,2,DOG,40215,2500
2016,10,8,DOG,40216,2501
2016,10,5,DOG,40217,2502
2016,10,3,DOG,40218,2503
2016,10,8,DOG,40219,2504
2016,10,6,DOG,40220,2505
2016,10,1,DOG,40222,2506
2016,10,2,DOG,40223,2507
2016,10,2,DOG,40228,2508
2016,10,3,DOG,40229,2509
2016,10,2,DOG,40241,2510
2016,10,3,DOG,40245,2511
