OBJECTID,WSR_NAME,WSR_CLASS,ORV,CASEFILE,DSG_MILES,BLM_ORG_CD,GIS_MILES,SHAPE_Length
1166,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.04024326,0.00070182214802292
1167,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.23402698,0.00442722944051087
1168,Rogue River,WILD,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.10854586,0.00198227650500146
1169,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.26471494,0.00532136004344395
1170,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,3.53263593,0.0622947881053304
1171,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.31819795,0.0058469906977749
1172,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.86688795,0.0164147284384958
1173,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.25742926,0.00517360343822658
1174,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.78229196,0.0126007154922924
1175,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.30325105,0.00558221647868469
1176,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.27573569,0.00405622049733315
1177,John Day River,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044721,,ORP04,0.24028931,0.00361608931389777
1178,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.03952158,0.000620914822486979
1179,Salmon River Segment B,WILD,FISH/OTHR/REC/SCENIC/WLDL,OROR 044745,,ORN01,15.67838629,0.286836629430714
1180,Klamath River (Upper),SCENIC,FISH/HIST/OTHR/PREH/REC/SCENIC/WLDL,OROR 044762,,ORL04,11.17094078,0.189109710813111
1181,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.15096591,0.00259784903954152
1182,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.14342027,0.00274087825795927
1183,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,1.13307339,0.0212442810647435
1184,Grande Ronde River Segment A,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.05775742,0.000899714031225686
1185,Grande Ronde River Segment A,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.14471575,0.00226384048585694
1186,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,1.47476302,0.0265551931737214
1187,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.02260876,0.00044818298463332
1188,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.21665438,0.003930828251977
1189,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.14445063,0.00230661115319684
1190,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,1.09589747,0.0189347248240338
1191,Grande Ronde River Segment B,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044719,,ORV05,0.35439349,0.00606657640733879
1192,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.00307037,5.30284801833445e-05
1193,Grande Ronde River Segment D,REC,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.03194926,0.000514297287768314
1194,Grande Ronde River Segment C,WILD,FISH/PREH/REC/SCENIC/WLDL,OROR 044718,,ORV05,0.33305809,0.00623531683676211
1195,Rogue River,REC,FISH/REC/SCENIC,OROR 004337A,,ORM07,0.1750762,0.00331567600948278
1196,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.10622554,0.00162272175752808
1197,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,1.04814983,0.0166446638973029
1198,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.26797047,0.004084339890957
1199,Owyhee River (South and Upper),WILD,GEOL/HIST/PREH/REC/SCENIC/WLDL,OROR 038026,,ORV00,0.22928793,0.00340633856343241
1200,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.35538303,0.00526175285721836
1201,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.6362223,0.0100522902715256
1202,Powder River,SCENIC,FISH/PREH/REC/SCENIC/WLDL,OROR 044741,,ORV05,0.68427085,0.01218338546213
1203,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,1.78948976,0.0288138571109779
1204,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.03355238,0.000606527398838775
1205,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.4027072,0.00652213538175582
1206,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,2.98343962,0.0469434189051581
1207,Deschutes River Segment D,SCENIC,FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.28624045,0.00463841504501841
1208,Clackamas River Segment C,SCENIC,FISH/CULT/OTHR/REC/WLDL,OROR 044710,,ORN01,11.24637176,0.185587446591533
1209,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.56849588,0.00988752273439399
1210,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.03832618,0.000564991589152986
1211,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.03199258,0.000498667765707497
1212,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.21677864,0.00386977532700811
1213,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.49039638,0.00801378350108317
1214,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.10532644,0.00203304776149418
1215,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.8107637,0.0144500876848911
1216,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,1.02925467,0.0166023437311916
1217,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.04449945,0.000716628235885259
1218,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.13903912,0.00247052905277314
1219,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.08631127,0.00154126200772007
1220,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.1161249,0.0018110496244932
1221,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02003442,0.000304910420275434
1222,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.28012313,0.0044432471779802
1223,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.07222882,0.00115586077365609
1224,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.2253411,0.00351224099658069
1225,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.14225348,0.00219187492185282
1226,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.08402514,0.00143364066450081
1227,Donner and Blitzen Segment I South Fork of Ankle,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.23794988,0.0037283616129448
1228,Donner and Blitzen Segment I South Fork of Ankle,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.14887951,0.00235340533173974
1229,Donner and Blitzen Segment I South Fork of Ankle,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.1632103,0.00287825057310329
1230,Donner and Blitzen Segment G Mud Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.13780696,0.00253750338528842
1231,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.78835127,0.0141640732194348
1232,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.62421227,0.0103595019757968
1233,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.87984496,0.0149519365734197
1234,Donner and Blitzen Segment F Fish Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.62977821,0.0106162325006175
1235,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.1847328,0.00350492950875007
1236,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.20853711,0.00401032802361476
1237,Donner and Blitzen Segment D Indian & Big Indian,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.6250131,0.0107358595971825
1238,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,5.52235003,0.0887558734185774
1239,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.35822892,0.00672695160137743
1240,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.08718329,0.00133502735186432
1241,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.47497261,0.00723272636650823
1242,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.07051859,0.00104337375273013
1243,Donner and Blitzen Segment G Mud Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.05205341,0.000959710221624033
1244,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.74354807,0.0126012363911507
1245,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,5.31783289,0.0887783081239149
1246,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00498479,7.83923638039349e-05
1247,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.20889094,0.00352100328201472
1248,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00170225,3.34965577581864e-05
1249,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02748724,0.000478212298211745
1250,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.11560546,0.00186813586689125
1251,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.09302991,0.00169343691323464
1252,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00641682,9.37361194983378e-05
1253,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.07383672,0.00138198254319055
1254,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00305769,5.19078553668367e-05
1255,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.03719823,0.000748012041427485
1256,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.1399213,0.00226047907931637
1257,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00591295,0.000119094052025328
1258,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00433837,6.73647609444452e-05
1259,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.14657736,0.0024462262129775
1260,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.06619982,0.00120899274477617
1261,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.03838594,0.000673099625322519
1262,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.04400504,0.000798726393023515
1263,White River Segment F,REC,CULT/FISH/GEOL/OTHR/REC/SCENIC/WLDL,OROR 044754,,ORP06,1.79985341,0.0327604904321837
1264,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.02256769,0.000367012632936058
1265,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.84258188,0.0161028780170206
1266,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.56931669,0.0102532146596094
1267,North Fork Crooked River Segment E,WILD,FISH/REC/SCENIC,OROR 044730,,ORP04,0.00398344,5.7656056864984e-05
1268,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,1.85892498,0.0300971056161581
1269,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.30181659,0.00493071637537987
1270,Deschutes River Segment E,REC,FISH/REC/SCENIC/WLDL,OROR 044713,,ORP06,0.12895942,0.00192331273714086
1271,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.21318807,0.00395118529546434
1272,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,2.01534357,0.0353982534682053
1273,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.24707433,0.00450018666834829
1274,Donner and Blitzen Segment B Little Blitzen River,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.67502948,0.0126108304362391
1275,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.11814861,0.00226777668395614
1276,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.16816666,0.00251474325326512
1277,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.06807641,0.00130864796750471
1278,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.47926139,0.00882319106135931
1279,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.1678939,0.0027932164286584
1280,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.09274807,0.00146026470520552
1281,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.52150139,0.00884460077574907
1282,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.05973397,0.00119630607093221
1283,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.30766377,0.00510638386292569
1284,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.08874083,0.00149826945169605
1285,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.58165971,0.00903710530800479
1286,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.52702467,0.0103443464333838
1287,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.09131878,0.00156401100542519
1288,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.17298722,0.00330832105769431
1289,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.00641919,0.000116953160926471
1290,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02079114,0.000343345318532761
1291,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.27660279,0.00466401127998804
1292,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.75280813,0.0139204122952132
1293,Donner and Blitzen Segment C South Fork,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.40396469,0.00669996983673943
1294,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.0423979,0.00061900069200642
1295,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.44040634,0.00675680245053379
1296,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.06439561,0.00124329798708251
1297,Roaring River,WILD,FISH/OTHR/REC/SCENIC/WLDL,OROR 044743,,ORN01,0.20221635,0.00361782316987077
1298,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.09391704,0.0017150495206386
1299,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.06764681,0.00116410646338109
1300,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.09541164,0.00159097597703052
1301,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.00438846,6.36345470142506e-05
1302,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.16083959,0.00238900237477407
1303,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.02224561,0.000330138234128794
1304,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.05598356,0.000819252358362258
1305,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.0064359,0.00010161280622613
1306,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.03402257,0.000509858489896984
1307,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.0022972,3.75622714760087e-05
1308,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.06445108,0.00104163647152741
1309,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.27462575,0.0046211550681834
1310,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.14675233,0.00217765348013802
1311,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.17526692,0.00270699761943097
1312,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.0560118,0.000932819917624477
1313,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.14780494,0.00277691728653197
1314,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02478355,0.000362703947430083
1315,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02893765,0.000570782295301997
1316,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,2.71889589,0.042483390853074
1317,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.06529861,0.000991589828324918
1318,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.0164593,0.000262675243106082
1319,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.06662503,0.00110183020912708
1320,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.06808571,0.00105611096212396
1321,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.04926671,0.000888367517020217
1322,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.02702472,0.000447956069580967
1323,South Fork John Day River,REC,FISH/REC/SCENIC/WLDL,OROR 044748,,ORP04,0.01978071,0.000379721232977079
1324,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.56420508,0.00990949125987658
1325,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.60597883,0.0103059001755611
1326,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.01553427,0.00022513240193258
1327,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.02255093,0.000329230493225506
1328,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.3613679,0.00606832966590165
1329,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.23056776,0.00349552578859559
1330,Donner and Blitzen Segment A Main Stem,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.04296273,0.000716308319355517
1331,Donner and Blitzen Segment G Mud Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.58973943,0.0102987236365867
1332,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.45064182,0.00742878006959312
1333,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.17774528,0.00270462547627668
1334,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.43474576,0.00752552009454846
1335,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.25339051,0.00428862119419462
1336,Table Rock Fork,REC,,OROR   069804,,ORN00,6.20850385,0.114714520325102
1337,Elk Creek,SCENIC,,OROR   069813,,ORM00,7.57203401,0.125211032573745
1338,Wasson Creek,WILD,,OROR   069805,,ORC00,4.29504578,0.0773925548826704
1339,Molalla River,REC,,OROR   069803,,ORN00,15.04334878,0.262278939799427
1340,Lobster Creek,REC,,OROR   069812,,ORN00,5.80288708,0.0984233311461786
1341,Walker Creek,REC,,"OROR   069807
",,ORN00,3.4749803,0.0617581915871698
1342,Spring Creek,SCENIC,,OROR   069811,,ORM00,1.29106139,0.0210021682884128
1343,Nestucca River,REC,,"OROR   069806
",,ORN00,15.49307116,0.274917560365958
1344,Little Windy Creek,WILD,,OROR   06975001,,ORM07,1.89147182,0.0339318340319445
1345,East Fork Rum Creek,SCENIC,,OROR   069758,,ORM07,0.75175093,0.0123473937566028
1346,Slide Creek,WILD,,OROR   069778,,ORM07,0.76426122,0.0126413531855444
1347,Long Gulch,SCENIC,,OROR   069774,,ORM07,1.33223268,0.0204719428600973
1348,Francis Creek,WILD,,OROR   069773,,ORM07,0.88340774,0.0170894037648071
1349,Meadow Creek,WILD,,OROR   069764,,ORM07,4.07008806,0.0713382323661604
1350,Dulog Creek,WILD,,OROR   06976301,,ORM07,0.97398675,0.0172320187388793
1351,Jenny Creek,WILD,,OROR   06975401,,ORM07,2.04620933,0.0370065600816097
1352,Bald Mountain Creek,REC,,OROR   069878,,ORC00,0.10291373,0.00193542463605121
1353,Bronco Creek,WILD,,OROR   069768,,ORM07,1.79941695,0.0277260949986908
1354,Missouri Creek,WILD,,OROR   06975301,,ORM07,1.66387403,0.0271115577708129
1355,Shady Creek,WILD,,OROR   069777,,ORM07,0.72797402,0.0128818984844968
1356,East Fork Big Windy Creek,SCENIC,,OROR   069747,,ORM07,0.13365067,0.00212640225381157
1357,Slide Creek,SCENIC,,OROR   069778,,ORM07,0.6023993,0.0101036684509766
1358,Bunker Creek,WILD,,OROR   069762,,ORM07,6.61467575,0.109209068679779
1359,Montgomery Creek,WILD,,OROR   069760,,ORM07,1.93636513,0.0315079473724575
1360,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.10583202,0.00158049444583152
1361,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.01555368,0.000241917603428526
1362,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.00682597,0.000110833527183832
1363,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.0538842,0.000910683633104773
1364,Donner and Blitzen Segment H Ankle Creek,WILD,FISH/GEOL/HIST/OTHR/REC/SCENIC/WLDL,OROR 044715,,ORB06,0.12594126,0.00201171362711814
