rxdevice,fileid,txdevice,starttime,endtime,valuevalue
6385,313225.0,8616,276872066111250.0,276872365987962.0,255
6385,313225.0,18005,276871166111222.0,276871465987933.0,255
6385,313225.0,19906,276871466111159.0,276871765987945.0,255
6385,313225.0,24992,276872366111200.0,276872665987958.0,255
6385,313227.0,-22976,276908666055324.0,276908965931782.0,255
6385,313227.0,24570,276908448031764.0,276908665931765.0,255
6385,313228.0,2341,276953966092863.0,276954265969723.0,255
6385,313228.0,14963,276953584569716.0,276953665969711.0,255
6385,313228.0,19735,276953666093013.0,276953965969729.0,255
6385,313228.0,23110,276954266092980.0,276954565969694.0,255
6385,313229.0,-24405,276996766385308.0,276996865985297.0,255
6385,313229.0,-23662,276997166108595.0,276997465985285.0,255
6385,313229.0,5029,276996866108596.0,276997165985291.0,255
6385,313230.0,-23601,277035041822221.0,277035265922173.0,255
6385,313230.0,8456,277035266045707.0,277035565922120.0,255
6385,313230.0,23498,277035566045740.0,277035865922165.0,255
6385,313231.0,-13476,277080866095242.0,277081165972129.0,255
6385,313231.0,-12854,277080771972118.0,277080865972115.0,255
6385,313231.0,9121,277081166095269.0,277081465972074.0,255
6385,313232.0,-30809,277127066053098.0,277127365929319.0,255
6385,313232.0,10346,277127966053093.0,277128265929323.0,255
6385,313232.0,16477,277126766053131.0,277127065929336.0,255
6385,313232.0,19556,277127366053146.0,277127665929324.0,255
6385,313232.0,20601,277127666053073.0,277127965929330.0,255
6385,313232.0,31708,277126579929336.0,277126765929346.0,255
6385,313234.0,-19576,277154066094468.0,277154365971043.0,255
6385,313234.0,-6337,277154666094474.0,277154965971037.0,255
6385,313234.0,14133,277155629371053.0,277155865971064.0,255
6385,313234.0,21071,277153981871052.0,277154065971077.0,255
6385,313234.0,29258,277154366094407.0,277154665971033.0,255
6385,313235.0,-31188,277217666107304.0,277217965983928.0,255
6385,313235.0,-29589,277216766107329.0,277217065983955.0,255
6385,313235.0,-28763,277215866107330.0,277216165983942.0,255
6385,313235.0,-23122,277218866107300.0,277219165983873.0,255
6385,313235.0,-20703,277217966107286.0,277218265983877.0,255
6385,313235.0,-16709,277216466107235.0,277216765983926.0,255
6385,313235.0,-13243,277218266107327.0,277218565983853.0,255
6385,313235.0,-5502,277218566107248.0,277218865983851.0,255
6385,313235.0,-4416,277215566107247.0,277215865983928.0,255
6385,313235.0,12821,277217066107326.0,277217365983918.0,255
6385,313235.0,16782,277215275983939.0,277215565983914.0,255
6385,313235.0,27483,277217366107320.0,277217665983940.0,255
6385,313235.0,28706,277216166107397.0,277216465983917.0,255
6385,313239.0,-29583,277241066044345.0,277241365920805.0,255
6385,313239.0,-27517,277240889020936.0,277241065920788.0,255
6385,313239.0,-14485,277241666044154.0,277241965920786.0,255
6385,313239.0,11378,277241366044076.0,277241665920799.0,255
6385,313239.0,27361,277241966044070.0,277242265920807.0,255
6385,313240.0,-25215,277253666123348.0,277253965999590.0,255
6385,313240.0,-23712,277253549099597.0,277253665999633.0,255
6385,313241.0,-19285,277256280980008.0,277256365979731.0,255
6385,313242.0,-21367,277310966104961.0,277311265981812.0,255
6385,313242.0,6194,277310393681797.0,277310665981791.0,255
6385,313242.0,12710,277311266105325.0,277311565981795.0,255
6385,313242.0,24580,277310666105117.0,277310965981798.0,255
6385,313244.0,-32313,277323266114319.0,277323565990634.0,255
6385,313244.0,-27434,277322666114262.0,277322965990647.0,255
6385,313244.0,-22866,277321766114249.0,277322065990624.0,255
6385,313244.0,-21820,277321466114391.0,277321765990630.0,255
6385,313244.0,-17345,277322966114296.0,277323265990642.0,255
6385,313244.0,-14582,277325066114216.0,277325365990641.0,255
6385,313244.0,-11803,277322066114343.0,277322365990626.0,255
6385,313244.0,-2522,277320944790631.0,277321165990626.0,255
6385,313244.0,1379,277324166114275.0,277324465990636.0,255
6385,313244.0,1959,277324766114261.0,277325065990646.0,255
6385,313244.0,2888,277324466114328.0,277324765990641.0,255
6385,313244.0,5186,277323866114380.0,277324165990630.0,255
6385,313244.0,5894,277319126290605.0,277319365990634.0,255
6385,313244.0,19287,277323566114280.0,277323865990633.0,255
6385,313244.0,26670,277325366114112.0,277325665990592.0,255
6385,313244.0,31519,277321166114205.0,277321465990634.0,255
6385,313244.0,32342,277322366114127.0,277322665990629.0,255
6385,313247.0,22987,277339192869245.0,277339465969256.0,255
6385,313247.0,27833,277338826169396.0,277338865969275.0,255
6385,313248.0,-25294,277345705513980.0,277345765913974.0,255
6385,313248.0,18595,277345766038146.0,277346065913899.0,255
6385,313249.0,-30329,277386266100396.0,277386565976489.0,255
6385,313249.0,-23197,277386087976533.0,277386265976548.0,255
6385,313249.0,-19377,277387166100162.0,277387465976488.0,255
6385,313249.0,-4682,277386866100269.0,277387165976508.0,255
6385,313249.0,13077,277386566100029.0,277386865976495.0,255
6385,313255.0,3319,278533166087071.0,278533465963577.0,255
6385,313255.0,14374,278533766086983.0,278534065963597.0,255
6385,313255.0,16211,278532994863629.0,278533165963629.0,255
6385,313255.0,31749,278533466086878.0,278533765963584.0,255
6385,313256.0,-21955,278538740297960.0,278538865997980.0,255
6385,313256.0,-17815,278540034097891.0,278540065997925.0,255
6385,313256.0,2801,278538866123555.0,278539165997943.0,255
6385,313257.0,-29634,278595566037426.0,278595865913799.0,255
6385,313257.0,-20629,278596766037309.0,278597065913702.0,255
6385,313257.0,-10923,278596166037309.0,278596465913742.0,255
6385,313257.0,-6830,278596466037302.0,278596765913738.0,255
6385,313257.0,21141,278595556314791.0,278595565913772.0,255
6385,313257.0,28912,278595866037362.0,278596165913732.0,255
6385,313258.0,-16059,278681666091879.0,278681965968119.0,255
6385,313258.0,9044,278682266091650.0,278682565968115.0,255
6385,313258.0,23409,278681607868169.0,278681665968147.0,255
6385,313258.0,31747,278681966091645.0,278682265968116.0,255
6385,313259.0,-27642,278718266102519.0,278718565979279.0,255
6385,313259.0,5467,278718566102537.0,278718865979287.0,255
6385,313259.0,25544,278718866102494.0,278719165979249.0,255
6385,313259.0,30692,278718074179362.0,278718265979280.0,255
6385,313260.0,-31152,278732498760503.0,278732665960466.0,255
6385,313261.0,-27420,278768782364329.0,278768965964274.0,255
6385,313261.0,-22596,278769566087751.0,278769865964243.0,255
6385,313261.0,1038,278769266087772.0,278769565964262.0,255
6385,313261.0,8605,278768966087811.0,278769265964286.0,255
6385,313262.0,-21708,278807366122128.0,278807665998494.0,255
6385,313262.0,-2569,278807066122122.0,278807365998471.0,255
6385,313262.0,21037,278806854098478.0,278807065998469.0,255
6388,313327.0,-26044,276182666122201.0,276182965998963.0,255
6388,313327.0,-22906,276181466122182.0,276181765998956.0,255
6388,313327.0,3500,276181766122066.0,276182065998954.0,255
6388,313327.0,5258,276181269198952.0,276181465998925.0,255
6388,313327.0,16726,276182366122057.0,276182665998948.0,255
6388,313327.0,31653,276182066122210.0,276182365998913.0,255
6388,313328.0,-30439,276211166139733.0,276211466016168.0,255
6388,313328.0,-28196,276209526416159.0,276209666016207.0,255
6388,313328.0,-12770,276209966139598.0,276210266016220.0,255
6388,313328.0,-8601,276210266139630.0,276210566016228.0,255
6388,313328.0,10022,276210866139692.0,276211166016173.0,255
6388,313328.0,16680,276209666139660.0,276209966016215.0,255
6388,313328.0,22248,276210566139643.0,276210866016212.0,255
6388,313329.0,4624,276212484354257.0,276212665951837.0,255
6388,313330.0,-29536,276216982793935.0,276217165993944.0,255
6388,313331.0,8351,276218782385116.0,276218965985120.0,255
6388,313332.0,-19458,276219566169803.0,276219865969745.0,255
6388,313333.0,-29916,276263666086963.0,276263965963540.0,255
6388,313333.0,-24181,276263468063609.0,276263665963519.0,255
6388,313333.0,-8952,276264566086780.0,276264865963535.0,255
6388,313333.0,-1722,276263966086813.0,276264265963542.0,255
6388,313333.0,7323,276264266086940.0,276264565963522.0,255
6388,313333.0,8625,276265166086854.0,276265465963526.0,255
6388,313333.0,25873,276264866086924.0,276265165963501.0,255
6388,313335.0,-22383,276295166090901.0,276295465967394.0,255
6388,313335.0,-15834,276294707367325.0,276294865967359.0,255
6388,313335.0,-11772,276296066091279.0,276296365967348.0,255
6388,313335.0,-4002,276295466091134.0,276295765967347.0,255
6388,313335.0,-1865,276294866091303.0,276295165967334.0,255
6388,313335.0,22019,276295766090869.0,276296065967342.0,255
6388,313336.0,-10092,276297182988201.0,276297265988217.0,255
6388,313337.0,-14768,276300846136175.0,276300865936900.0,255
6388,313337.0,19644,276300866063105.0,276301165936147.0,255
6388,313337.0,21970,276301166059330.0,276301465936149.0,255
6388,313338.0,118,276304766074993.0,276305065951336.0,255
6388,313338.0,250,276304667251356.0,276304765951588.0,255
6388,313338.0,20764,276305066075419.0,276305365951296.0,255
6388,313339.0,-31424,276351566076735.0,276351865953482.0,255
6388,313339.0,-26306,276351866077037.0,276352165953490.0,255
6388,313339.0,-21196,276350504853465.0,276350665953858.0,255
6388,313339.0,-8449,276351266077082.0,276351565953488.0,255
6388,313339.0,-6080,276350666077488.0,276350965953483.0,255
6388,313339.0,17649,276352166076646.0,276352465953485.0,255
6388,313339.0,18166,276350966076879.0,276351265953467.0,255
6388,313342.0,-30419,276383966040171.0,276384265916779.0,255
6388,313342.0,-27117,276383366040215.0,276383665916816.0,255
6388,313342.0,-2943,276382997816807.0,276383065916786.0,255
6388,313342.0,10453,276383066040222.0,276383365916775.0,255
6388,313342.0,29668,276383666040289.0,276383965916813.0,255
6388,313342.0,30579,276384266040195.0,276384565916790.0,255
6388,313342.0,31406,276384566040140.0,276384865916784.0,255
6388,313343.0,-10950,276385812021042.0,276386065921025.0,255
6388,313344.0,-29415,276437366103026.0,276437665979664.0,255
6388,313344.0,-22967,276438266102976.0,276438565979629.0,255
6388,313344.0,346,276437666103063.0,276437965979643.0,255
6388,313344.0,3188,276438566102981.0,276438865979632.0,255
6388,313344.0,10023,276437009279676.0,276437065979671.0,255
6388,313344.0,10899,276437966102939.0,276438265979644.0,255
6388,313344.0,27371,276437066103212.0,276437365979677.0,255
6388,313345.0,-26868,276469531961109.0,276469765961100.0,255
6388,313345.0,-13904,276470366084593.0,276470665961095.0,255
6388,313345.0,-5266,276469766084647.0,276470065961103.0,255
6388,313345.0,-4301,276471266084509.0,276471565961077.0,255
6388,313345.0,-253,276470066084636.0,276470365961062.0,255
6388,313345.0,1529,276470666084617.0,276470965961089.0,255
6388,313345.0,12505,276470966084616.0,276471265961062.0,255
6388,313346.0,29032,276472549449669.0,276472765949678.0,255
6388,313347.0,-23438,276533666118341.0,276533965995197.0,255
6388,313347.0,23209,276533489595288.0,276533665995253.0,255
6388,313347.0,26180,276533966118619.0,276534265995202.0,255
6388,313348.0,-25317,276539865017298.0,276539965917276.0,255
6388,313348.0,-17768,276540866040813.0,276541165917260.0,255
6388,313348.0,-17493,276540566040875.0,276540865917404.0,255
6388,313348.0,-6879,276541166040861.0,276541465917249.0,255
6388,313348.0,7638,276540266040863.0,276540565917247.0,255
6388,313348.0,22836,276539966040596.0,276540265917268.0,255
6388,313349.0,-31843,276557366084024.0,276557665960671.0,255
6388,313349.0,-30781,276556766084045.0,276557065960744.0,255
6388,313349.0,-28152,276555866084055.0,276556165960704.0,255
6388,313349.0,-22,276556466083925.0,276556765960753.0,255
6388,313349.0,4502,276555566084111.0,276555865960708.0,255
6388,313349.0,4653,276555499160696.0,276555565960694.0,255
6388,313349.0,20659,276557066083975.0,276557365960750.0,255
6388,313349.0,22573,276556166084058.0,276556465960697.0,255
6388,313350.0,-26508,276558741510729.0,276558865910739.0,255
6388,313351.0,-11010,276611066036396.0,276611365913127.0,255
6388,313351.0,29960,276610858113138.0,276611065913133.0,255
6388,313352.0,8285,276618848092237.0,276618865992223.0,255
6388,313354.0,10831,276621969225766.0,276622165925688.0,255
6388,313355.0,-29733,276623294408636.0,276623366008653.0,255
6388,313356.0,18805,276625324470413.0,276625465970391.0,255
6388,313357.0,-21015,276629225205080.0,276629366005314.0,255
6388,313360.0,-13518,276722514513756.0,276722665913743.0,255
6388,313362.0,12242,276725966090674.0,276726265967097.0,255
6388,313362.0,29174,276725945867120.0,276725965967094.0,255
6388,313363.0,-26563,276780566057657.0,276780865934194.0,255
6388,313363.0,-22114,276779966057783.0,276780265934166.0,255
6388,313363.0,-7105,276781466057522.0,276781765934196.0,255
6388,313363.0,-6052,276781166057639.0,276781465934188.0,255
6388,313363.0,-5202,276780866057547.0,276781165934178.0,255
6388,313363.0,11234,276779839234318.0,276779965934330.0,255
6388,313363.0,17028,276780266057555.0,276780565934182.0,255
6388,313366.0,-22607,276809366055440.0,276809665932141.0,255
6388,313366.0,-16570,276808166055577.0,276808465932190.0,255
6388,313366.0,-1263,276809066055602.0,276809365932165.0,255
6388,313366.0,776,276808766055662.0,276809065932118.0,255
6388,313366.0,1931,276807786832222.0,276807865932178.0,255
6388,313366.0,21147,276808466055766.0,276808765932142.0,255
6388,313366.0,24868,276807866055640.0,276808165932190.0,255
6388,313368.0,-13692,276868466076759.0,276868765953750.0,255
6388,313368.0,-11286,276867566077075.0,276867865953591.0,255
6388,313368.0,-9943,276867266076844.0,276867565953651.0,255
6388,313368.0,4569,276868166077026.0,276868465953602.0,255
6388,313368.0,10147,276867866076798.0,276868165953607.0,255
6388,313368.0,13435,276867028953609.0,276867265953595.0,255
6388,313369.0,-21866,276900866130446.0,276901166015642.0,255
6388,313369.0,-21259,276900566130379.0,276900866015838.0,255
6388,313369.0,-13360,276901766130422.0,276902066015560.0,255
6388,313369.0,-5073,276901166130394.0,276901466015597.0,255
6388,313369.0,10053,276901466130373.0,276901766015617.0,255
6388,313369.0,10679,276902066130332.0,276902366015657.0,255
6388,313369.0,14439,276900266130576.0,276900566015767.0,255
6388,313369.0,16707,276900256007061.0,276900266017345.0,255
6388,313369.0,19352,276902366130280.0,276902666015588.0,255
6388,313370.0,-6733,276903339435263.0,276903565935281.0,255
6388,313371.0,-10675,276905666126796.0,276905966003104.0,255
6388,313371.0,17484,276905545003080.0,276905666003104.0,255
6388,313372.0,-31586,276909866101113.0,276910165977724.0,255
6388,313372.0,-8100,276909545377469.0,276909565977466.0,255
6388,313372.0,29608,276909566101133.0,276909865977757.0,255
6388,313373.0,-19334,276954566035030.0,276954865911487.0,255
6388,313373.0,-3400,276955766035298.0,276956065911485.0,255
6388,313373.0,-2855,276955166035305.0,276955465911488.0,255
6388,313373.0,-86,276955466035268.0,276955765911491.0,255
6388,313373.0,11358,276954420511915.0,276954565911501.0,255
6388,313373.0,20160,276954866035239.0,276955165911457.0,255
6388,313374.0,-32482,276972566051295.0,276972865928133.0,255
6388,313374.0,2271,276971966051305.0,276972265928101.0,255
6388,313374.0,8145,276972866051163.0,276973165928135.0,255
6388,313374.0,9686,276971666051172.0,276971965928158.0,255
6388,313374.0,13344,276971366051377.0,276971665928153.0,255
6388,313374.0,24084,276971219428130.0,276971365928146.0,255
6388,313374.0,29216,276972266051171.0,276972565928130.0,255
6388,313375.0,-20839,277130366038896.0,277130665915613.0,255
6388,313375.0,-19068,277130066038963.0,277130365915782.0,255
6388,313375.0,-9390,277130966039209.0,277131265915654.0,255
6388,313375.0,906,277130666038855.0,277130965915626.0,255
6388,313375.0,17351,277129766038991.0,277130065915684.0,255
6388,313375.0,22397,277129497416023.0,277129765915717.0,255
6388,313376.0,-22518,277158866051494.0,277159165927923.0,255
6388,313376.0,-604,277159766051402.0,277160065927895.0,255
6388,313376.0,1691,277158277927873.0,277158566000548.0,255
6388,313376.0,2041,277159466051460.0,277159765927909.0,255
6388,313376.0,18505,277158566051452.0,277158865927908.0,255
6388,313376.0,26819,277159166051390.0,277159465927888.0,255
6388,313377.0,-30155,277161077098517.0,277161265998625.0,255
6388,313378.0,-25062,277170866064554.0,277171165941155.0,255
6388,313378.0,-6608,277170266064645.0,277170565941224.0,255
6388,313378.0,17002,277169982041220.0,277170265941236.0,255
6388,313378.0,20136,277171166064518.0,277171465941154.0,255
6388,313378.0,29129,277170566064490.0,277170865941187.0,255
6388,313379.0,-20410,277173266122100.0,277173565998738.0,255
6388,313379.0,777,277172168598724.0,277172365998734.0,255
6388,313379.0,8745,277172966122233.0,277173265998709.0,255
6388,313379.0,13476,277172666122188.0,277172965998738.0,255
6388,313379.0,29650,277172366122536.0,277172665998741.0,255
6388,313379.0,30079,277173566122373.0,277173865998746.0,255
6388,313380.0,9209,277215823059436.0,277215865959612.0,255
6388,313380.0,20749,277215866082808.0,277216165959475.0,255
6388,313381.0,2121,277223871523516.0,277223965923506.0,255
6388,313381.0,6930,277223966047049.0,277224265923552.0,255
6388,313381.0,19940,277224266047060.0,277224565923531.0,255
6388,313382.0,-18824,277249649403032.0,277249766002935.0,255
6388,313382.0,25177,277249766126270.0,277250066003017.0,255
6388,313383.0,3945,277251152049311.0,277251265949275.0,255
6388,313385.0,31037,277255973820968.0,277256065920902.0,255
6388,313386.0,-23674,277257496592512.0,277257565992494.0,255
6388,313389.0,-31105,277387166090698.0,277387465967435.0,255
6388,313389.0,-29800,277387766090625.0,277388065967461.0,255
6388,313389.0,-29472,277387466090640.0,277387765967434.0,255
6388,313389.0,-2694,277386866090595.0,277387165967438.0,255
6388,313389.0,2381,277386566090619.0,277386865967439.0,255
6388,313389.0,9235,277386305167424.0,277386565967437.0,255
6388,313393.0,-11298,277418564856507.0,277418665956522.0,255
6388,313393.0,-6469,277419566079969.0,277419865956521.0,255
6388,313393.0,7625,277418966080087.0,277419265956553.0,255
6388,313393.0,13204,277420166080441.0,277420465956984.0,255
6388,313393.0,13398,277419266080085.0,277419565956498.0,255
6388,313393.0,23932,277419866080077.0,277420165956540.0,255
6388,313393.0,27951,277418666080094.0,277418965956535.0,255
6388,313394.0,21614,277421423795948.0,277421665995983.0,255
6388,313395.0,-30431,277474166092797.0,277474465969652.0,255
6388,313395.0,-29631,277474466092640.0,277474765969668.0,255
6388,313395.0,-16744,277473866092653.0,277474165969665.0,255
6388,313395.0,-7722,277473266092656.0,277473565969670.0,255
6388,313395.0,8107,277473566092883.0,277473865969654.0,255
6388,313395.0,8475,277472964369674.0,277472965969691.0,255
6388,313395.0,31963,277474766092897.0,277475065969675.0,255
6388,313395.0,32052,277472966092887.0,277473265969664.0,255
6388,313396.0,-24971,277512204218432.0,277512265918371.0,255
6388,313396.0,-21940,277513766041706.0,277514065918390.0,255
6388,313396.0,3967,277512266041656.0,277512565918372.0,255
6388,313396.0,12674,277513166041688.0,277513465918398.0,255
6388,313396.0,26122,277513466041584.0,277513765918391.0,255
6388,313396.0,29692,277512566041710.0,277512865918412.0,255
6388,313396.0,32209,277512866041635.0,277513165918364.0,255
6388,313397.0,-29182,277561466131349.0,277561766008154.0,255
6388,313397.0,-19292,277561166131452.0,277561466008082.0,255
6388,313397.0,-14758,277560566131443.0,277560866008149.0,255
6388,313397.0,-12211,277559468408106.0,277559666008111.0,255
6388,313397.0,-7959,277560266131415.0,277560566008109.0,255
6388,313397.0,-7518,277560866131411.0,277561166008140.0,255
6388,313397.0,-5292,277559966131481.0,277560266008155.0,255
6388,313397.0,-3817,277559666131980.0,277559966008113.0,255
6388,313398.0,-31099,277603166071574.0,277603465948202.0,255
6388,313398.0,-31066,277603466071567.0,277603765948335.0,255
6388,313398.0,-19371,277604066071669.0,277604365948188.0,255
6388,313398.0,-12609,277603766071512.0,277604065948197.0,255
6388,313398.0,18272,277604366071594.0,277604665948312.0,255
6388,313398.0,29559,277603031748273.0,277603165948191.0,255
6388,313398.0,30663,277604666071667.0,277604965948339.0,255
6388,313399.0,-13893,277647866095761.0,277648165972466.0,255
6388,313399.0,-8388,277647266096085.0,277647565972459.0,255
6388,313399.0,-3142,277648466095788.0,277648765972418.0,255
6388,313399.0,9308,277648166095706.0,277648465972461.0,255
6388,313399.0,14797,277648766095652.0,277649065972440.0,255
6388,313399.0,27730,277647566095817.0,277647865972471.0,255
6388,313399.0,29904,277647231472521.0,277647265972504.0,255
6388,313402.0,-28709,277678766123579.0,277679066013971.0,255
6388,313402.0,-21023,277678166123536.0,277678466014084.0,255
6388,313402.0,209,277679066123649.0,277679366013967.0,255
6388,313402.0,7283,277677866123273.0,277678166014127.0,255
6388,313402.0,17250,277678466123630.0,277678766013990.0,255
6388,313402.0,19311,277677857200024.0,277677866000062.0,255
6388,313402.0,32316,277679366123604.0,277679666013933.0,255
6388,313403.0,5212,277682705634085.0,277682965934087.0,255
6388,313404.0,-20223,278771366101584.0,278771665978258.0,255
6388,313404.0,-14770,278771666101584.0,278771965978256.0,255
6388,313404.0,-2612,278772566101533.0,278772865978254.0,255
6388,313404.0,5876,278772266101590.0,278772565978230.0,255
6388,313404.0,9110,278770987878302.0,278771065978304.0,255
6388,313404.0,20391,278771066101801.0,278771365978255.0,255
6388,313404.0,30067,278771966101504.0,278772265978245.0,255
6388,313406.0,-17647,278804415039888.0,278804665939904.0,255
6388,313406.0,-7301,278804666063369.0,278804965939888.0,255
6391,313411.0,-31608,276184166102007.0,276184465978593.0,255
6391,313411.0,13058,276183868478660.0,276184165978647.0,255
6391,313412.0,-21323,276185604639074.0,276185665939095.0,255
6391,313412.0,21956,276185966062453.0,276186265939075.0,255
6391,313412.0,27891,276185666062542.0,276185965939048.0,255
6391,313413.0,-31880,276194066085528.0,276194365962442.0,255
6391,313413.0,-4559,276193700762424.0,276193765962421.0,255
6391,313413.0,7067,276193766085462.0,276194065962398.0,255
6391,313414.0,16672,276219266079353.0,276219565955908.0,255
6391,313414.0,25364,276219188955943.0,276219265955949.0,255
6391,313414.0,31446,276219566079287.0,276219865955964.0,255
6391,313415.0,-30544,276263366083344.0,276263665959651.0,255
6391,313415.0,-28906,276260915359696.0,276260965959666.0,255
6391,313415.0,-19413,276263066083225.0,276263365959666.0,255
6391,313415.0,-10448,276262166083368.0,276262465959646.0,255
6391,313415.0,-7046,276263666083183.0,276263965959686.0,255
6391,313415.0,354,276261866083210.0,276262165959655.0,255
6391,313415.0,465,276261566083337.0,276261865959657.0,255
6391,313415.0,3410,276262766083351.0,276263065959646.0,255
6391,313415.0,8499,276262466083194.0,276262765959664.0,255
6391,313415.0,9464,276261266083311.0,276261565959656.0,255
6391,313415.0,25074,276260966083305.0,276261265959667.0,255
6391,313416.0,-29162,276273266052542.0,276273565929470.0,255
6391,313416.0,-22690,276274166052653.0,276274465929485.0,255
6391,313416.0,-12008,276275666052506.0,276275965929469.0,255
6391,313416.0,-11680,276273150129503.0,276273265929503.0,255
6391,313416.0,-3938,276275366052643.0,276275665929482.0,255
6391,313416.0,-3488,276274766052723.0,276275065929454.0,255
6391,313416.0,7776,276273866052526.0,276274165929469.0,255
6391,313416.0,13033,276275066052534.0,276275365929446.0,255
6391,313416.0,19231,276273566052533.0,276273865929472.0,255
6391,313416.0,20497,276274466052524.0,276274765929474.0,255
6391,313420.0,-1787,276314966044181.0,276315265920641.0,255
6391,313420.0,-620,276315266044427.0,276315565920651.0,255
6391,313420.0,2435,276314666044380.0,276314965920649.0,255
6391,313420.0,16157,276315566044171.0,276315865920668.0,255
6391,313420.0,26118,276314366044185.0,276314665920632.0,255
6391,313420.0,30453,276314218020894.0,276314365920619.0,255
6391,313421.0,-26929,276346907499208.0,276347065998774.0,255
6391,313421.0,-26831,276348266122670.0,276348565998775.0,255
6391,313421.0,-14637,276347066122634.0,276347365998779.0,255
6391,313421.0,-6341,276347966122532.0,276348265998771.0,255
6391,313421.0,-5220,276348566122590.0,276348865998781.0,255
6391,313421.0,11363,276348866122653.0,276349165998766.0,255
6391,313421.0,13250,276347666122698.0,276347965998775.0,255
6391,313421.0,20289,276347366122719.0,276347665998781.0,255
6391,313422.0,-29295,277217111809586.0,277217365909672.0,255
6391,313422.0,-28571,277217366033092.0,277217665909660.0,255
6391,313423.0,-19578,277226366089275.0,277226665965988.0,255
6391,313423.0,-17188,277225766089315.0,277226065965988.0,255
6391,313423.0,-12714,277227266089266.0,277227565965990.0,255
6391,313423.0,5686,277225590866023.0,277225765965978.0,255
6391,313423.0,13909,277226066089275.0,277226365965980.0,255
6391,313423.0,20468,277226666089270.0,277226965965991.0,255
6391,313423.0,20887,277226966089228.0,277227265966000.0,255
6396,313446.0,-16507,276216830044809.0,276216865944344.0,255
6396,313469.0,-27567,276306266120677.0,276306565996834.0,255
6396,313469.0,-24221,276305966120396.0,276306265996801.0,255
6396,313469.0,-21793,276305893496829.0,276305965996828.0,255
6396,313469.0,10066,276306566120741.0,276306865996793.0,255
6396,313472.0,-21564,276366988154370.0,276367165954348.0,255
6396,313479.0,4138,276397152163177.0,276397165963165.0,255
6396,313492.0,-7907,276465866066358.0,276466165942858.0,255
6396,313492.0,747,276465543742779.0,276465565942723.0,255
6396,313492.0,13903,276465566066556.0,276465865942754.0,255
6396,313500.0,-3529,276471778179229.0,276471865979278.0,255
6396,313500.0,-1751,276472166102858.0,276472465979277.0,255
6396,313500.0,21627,276471866102858.0,276472165979236.0,255
6396,313504.0,-30723,276479366066637.0,276479665943048.0,255
6396,313504.0,-1077,276478861743166.0,276479065943022.0,255
6396,313504.0,2607,276479066066738.0,276479365943019.0,255
6396,313505.0,-32320,276543566032872.0,276543865909496.0,255
6396,313505.0,15478,276543866032780.0,276544165909439.0,255
6396,313505.0,19124,276543550709458.0,276543565909457.0,255
6396,313511.0,21096,276556766084080.0,276557065960356.0,255
6396,313511.0,23594,276557066083698.0,276557365960356.0,255
6396,313511.0,24111,276556759560204.0,276556765960290.0,255
6396,313513.0,22762,276563954960391.0,276563965960382.0,255
6396,313513.0,30491,276563966083745.0,276564265960427.0,255
6396,313514.0,2152,276565052630533.0,276565165930535.0,255
6396,313514.0,21648,276565855230536.0,276566065930536.0,255
6396,313514.0,24009,276565166054143.0,276565465930533.0,255
6396,313514.0,25221,276566066054256.0,276566365930496.0,255
6396,313521.0,23747,276636080470352.0,276636265970368.0,255
6396,313523.0,-17922,276644966049070.0,276645265925780.0,255
6396,313523.0,-9643,276644917325735.0,276644965925773.0,255
6396,313524.0,-24879,276693751185116.0,276693865985104.0,255
6396,313525.0,15513,276694761771236.0,276694765971094.0,255
6396,313528.0,-7517,276701024616087.0,276701065916094.0,0
6396,313530.0,12350,276715255968800.0,276715465968803.0,255
6396,313531.0,-30076,276779066075048.0,276779365951544.0,255
6396,313531.0,5815,276779031951690.0,276779065951584.0,255
6396,313531.0,23424,276778172951582.0,276778465951603.0,255
6396,313533.0,-25220,276791128382259.0,276791365982189.0,255
6396,313533.0,19197,276791366105345.0,276791665982166.0,255
6396,313534.0,-15362,276798525633614.0,276798565933644.0,255
6396,313534.0,-11292,276798566057329.0,276798865933633.0,255
6396,313534.0,-1891,276798866057426.0,276799165933612.0,255
6396,313536.0,20420,276813183624845.0,276813265924856.0,255
6396,313541.0,-4660,276820427127469.0,276820465927478.0,255
6396,313541.0,22168,276820466050889.0,276820765927466.0,255
6396,313542.0,26560,276829555811364.0,276829765911357.0,255
6396,313544.0,-19555,276873693492319.0,276873865992311.0,255
6396,313546.0,-30075,276877671356256.0,276877765956237.0,255
6396,313547.0,-2518,276886166091101.0,276886465967486.0,255
6396,313547.0,14241,276886090167528.0,276886165967464.0,255
6396,313553.0,25790,276900858315579.0,276900865915613.0,255
6396,313557.0,15933,276960435542698.0,276960565942713.0,255
6396,313560.0,-2358,276962565838973.0,276962665938946.0,255
6396,313562.0,-32610,276967766034463.0,276968065911052.0,255
6396,313562.0,-836,276967514211029.0,276967765911054.0,255
6396,313575.0,-27752,277055911411905.0,277055965911897.0,255
6396,313575.0,-20582,277056266035168.0,277056565911886.0,255
6396,313575.0,12867,277056566035242.0,277056865911879.0,255
6396,313575.0,20292,277055966035303.0,277056265911854.0,255
6396,313577.0,-22846,277066452894452.0,277066465994439.0,255
6396,313578.0,-2422,277071537046689.0,277071565946374.0,255
6396,313579.0,-22645,277073666073019.0,277073965949844.0,255
6396,313579.0,14885,277074353949834.0,277074565949867.0,255
