OBJECTID,PLANID,BLM_ORG_CD,OHV_DSG,DSG_REASON,RESTRICT_,RESTRICT_DETAIL,SHAPE_Length,SHAPE_Area
10299,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0247419840487423,3.71962983894535e-05
10300,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175508272778211,1.86959475180006e-05
10301,Spokane District RMP 1987,ORW02,Open,,,,0.0281090258498145,3.82865440051433e-05
10302,Unknown,ORW02,Unknown,,,,0.01852953277275,2.07106001604427e-05
10303,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0564202673475069,0.00015188416373638
10304,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0169843385185637,1.76221976145512e-05
10305,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175571535276037,1.86529429907385e-05
10306,Spokane District RMP 1987,ORW02,Open,,,,0.0177906194190213,1.91665391137105e-05
10307,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0174994828754376,1.85844365056627e-05
10308,Spokane District RMP 1987,ORW02,Open,,,,0.0362804612456048,7.94043259023732e-05
10309,Spokane District RMP 1987,ORW02,Open,,,,0.0244834486419337,3.64721038884362e-05
10310,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.0173739971737667,1.82771715224257e-05
10311,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0177700406972015,1.90629993706086e-05
10312,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0494888095914031,0.000111579060313775
10313,Baker RMP 2015,ORV05,Limited to Existing,,,,0.106540441718619,0.000267363773579771
10314,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177502975111209,1.90687429251939e-05
10315,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175636814928451,1.86737888459465e-05
10316,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.039431171238852,7.57143724027985e-05
10317,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0700816122202846,0.000297910759397126
10318,Spokane District RMP 1987,ORW03,Open,,,,0.0332758329327806,6.65326526615513e-05
10319,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0172353396133288,1.81438227794776e-05
10320,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0422333226668121,7.42667070955627e-05
10321,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177544408580474,1.90164423247802e-05
10322,Baker RMP 2015,ORV05,Closed,,,,0.0175468023526518,1.86758233712118e-05
10323,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175531122519716,1.86741088445105e-05
10324,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0265555889997333,4.18509898133497e-05
10325,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0194142932123407,2.34699037689784e-05
10326,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0195347299508522,2.37808819349557e-05
10327,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0165890912375832,1.61094555313695e-05
10328,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0176436513705776,1.88594508178003e-05
10329,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0734352049511379,0.000168600146787493
10330,Spokane District RMP 1987,ORW03,Open,,,,0.0483922418921509,7.33841457981485e-05
10331,Spokane District RMP 1987,ORW03,Open,,,,0.0535676139905803,0.000134710688971129
10332,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0531696947593233,0.000115511624883185
10333,Spokane District RMP 1987,ORW02,Open,,,,0.0798407132335715,0.000216997736070416
10334,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.035357605514373,7.55850383753469e-05
10335,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0333181241426233,1.23347347530276e-05
10336,Baker RMP 2015,ORV05,Closed,,,,0.0973911531854589,0.000198385267274756
10337,Baker RMP 2015,ORV05,Open,,,,0.0238421917832841,6.85312433128671e-08
10338,Baker RMP 2015,ORV05,Open,,,,0.0027654129293728,4.78015132418977e-09
10339,Baker RMP 2015,ORV05,Open,,,,0.00617497783971082,1.56009044853207e-08
10340,Baker RMP 2015,ORV05,Limited to Existing,,,,0.00305121167197636,2.9236293335484e-07
10341,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175240016692651,1.86114644854879e-05
10342,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0174646459454462,1.84427478833539e-05
10343,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175251669988032,1.86169140196217e-05
10344,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175261020171685,1.86217887265099e-05
10345,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.29340830062848,0.00100467886893258
10346,Spokane District RMP 1987,ORW02,Open,,,,0.0175014065059676,1.86303002418302e-05
10347,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.106319261624476,0.000284364867421753
10348,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0351806914036936,5.60976872256359e-05
10349,Spokane District RMP 1987,ORW03,Open,,,,0.0159257977484571,1.40257850872364e-05
10350,Spokane District RMP 1987,ORW02,Open,,,,0.0252566005244212,3.87485013124957e-05
10351,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177810807709875,1.43342373416457e-05
10352,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0087621575637003,4.64420675685644e-06
10353,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0149399760711371,1.04464564062041e-05
10354,Spokane District RMP 1987,ORW02,Open,,,,0.126992621542449,0.000516027974303248
10355,Spokane District RMP 1987,ORW02,Open,,,,0.0176671979614792,1.88978780854742e-05
10356,Spokane District RMP 1987,ORW02,Open,,,,0.0289873436454697,1.87867068478628e-05
10357,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0307854127234866,1.73451398098406e-05
10358,Baker RMP 2015,ORV05,Closed,,,,0.178958718063884,0.000406019372157239
10359,Baker RMP 2015,ORV05,Open,,,,0.00554786026587688,1.58061153235674e-08
10360,Baker RMP 2015,ORV05,Open,,,,0.00207170926684414,3.09128328605918e-09
10361,Baker RMP 2015,ORV05,Open,,,,0.00930377848488737,2.47626454767603e-08
10362,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0275439604391732,3.16979482755192e-05
10363,Baker RMP 2015,ORV05,Open,,,,0.00510770294893873,1.46639473697235e-08
10364,Baker RMP 2015,ORV05,Open,,,,0.0034837196390689,7.57489422387036e-09
10365,Baker RMP 2015,ORV05,Open,,,,0.000734408985143057,1.24472353817386e-09
10366,Baker RMP 2015,ORV05,Open,,,,0.000507103588660459,6.08121714091059e-10
10367,Baker RMP 2015,ORV05,Open,,,,0.00204329396303923,3.8145006121638e-09
10368,Baker RMP 2015,ORV05,Open,,,,0.00862951242558396,2.33115358902673e-08
10369,Baker RMP 2015,ORV05,Open,,,,0.000929169892659359,1.12273413629224e-09
10370,Baker RMP 2015,ORV05,Open,,,,0.00315765409308599,9.75240103469699e-09
10371,Baker RMP 2015,ORV05,Limited to Existing,,,,0.00347377117212579,4.22533602692238e-07
10372,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0128075415742418,6.83956114395499e-06
10373,Spokane District RMP 1987,ORW02,Open,,,,0.0180081911060242,1.95262921559876e-05
10374,Baker RMP 2015,ORV05,Open,,,,0.0176636123848405,1.88768261090509e-05
10375,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0243799153549553,3.60560747569587e-05
10376,Spokane District RMP 1987,ORW02,Open,,,,0.0249003457095688,3.76721093653561e-05
10377,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0170479924498731,1.7299186866593e-05
10378,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0162900341348613,1.60368661137e-05
10379,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0178980193015318,1.93356229523681e-05
10380,Spokane District RMP 1987,ORW02,Open,,,,0.0385173765170864,5.61111831334092e-05
10381,Baker RMP 2015,ORV05,Closed,,,,0.0414127989842732,7.73633469250213e-05
10382,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0198080381160541,6.90642046414695e-06
10383,Baker RMP 2015,ORV05,Closed,,,,4.58445349319572e-05,8.68070814121164e-11
10384,Baker RMP 2015,ORV05,Closed,,,,0.00871332437497742,1.39786747592332e-06
10385,Spokane District RMP 1987,ORW03,Open,,,,0.0119710498925074,8.94937380419085e-06
10386,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177287291119957,1.90182928704602e-05
10387,Spokane District RMP 1987,ORW03,Open,,,,0.0268031493905999,3.57133680132724e-05
10388,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0839880040276535,0.000190852943718633
10389,Baker RMP 2015,ORV05,Limited to Existing,,,,0.015071791491608,1.21719447955868e-05
10390,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0281105113623706,3.79538613059795e-05
10391,Spokane District RMP 1987,ORW03,Open,,,,0.01744940351789,1.84157907497881e-05
10392,Spokane District RMP 1987,ORW02,Open,,,,0.0177988977745945,1.90029564337001e-05
10393,Baker RMP 2015,ORV05,Closed,,,,0.0507262387961746,0.000119623639421893
10394,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0280797766693298,3.78097547921602e-05
10395,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0353335365838806,5.6644212331801e-05
10396,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0102002999115705,6.22005043279508e-06
10397,Spokane District RMP 1987,ORW02,Open,,,,0.0173634858572006,1.83717116198841e-05
10398,Baker RMP 2015,ORV05,Closed,,,,0.0462980435594472,7.88104388082447e-05
10399,Baker RMP 2015,ORV05,Closed,,,,0.432780262284764,0.0018061303080908
10400,Baker RMP 2015,ORV05,Closed,,,,0.0598601600193062,5.16912069526208e-05
10401,Baker RMP 2015,ORV05,Closed,,,,0.0477204578914758,6.37946506969175e-05
10402,Spokane District RMP 1987,ORW02,Open,,,,0.0168183558888545,1.74772013843084e-05
10403,Baker RMP 2015,ORV05,Closed,,,,0.273079029662346,0.00111939382970022
10404,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0670695477102313,0.000138771530435075
10405,Spokane District RMP 1987,ORW02,Open,,,,0.000192262184225331,2.24135330988608e-09
10406,Spokane District RMP 1987,ORW02,Open,,,,0.0174853004096062,1.84986876070633e-05
10407,Baker RMP 2015,ORV05,Closed,,,,0.0275497471493604,3.96228434647289e-05
10408,Baker RMP 2015,ORV05,Closed,,,,0.0177460043926858,1.90751401854331e-05
10409,Spokane District RMP 1987,ORW02,Open,,,,0.0174379354490639,1.84585915760926e-05
10410,Baker RMP 2015,ORV05,Closed,,,,0.190501438629753,0.000467819787164252
10411,Baker RMP 2015,ORV05,Closed,,,,0.126648072851148,0.000510846627433298
10412,Baker RMP 2015,ORV05,Closed,,,,0.0832051032282056,0.000188730917260866
10413,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0181139192211113,1.97108338706044e-05
10414,Spokane District RMP 1987,ORW02,Open,,,,0.0339102250971823,1.2204761445696e-05
10415,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0144351110812141,5.43533293341989e-06
10416,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0178239424895173,1.92267677307265e-05
10417,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0251081552463103,3.83111848492752e-05
10418,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0185421595842364,2.04922167423331e-05
10419,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0177099514398914,1.90034631297928e-05
10420,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.018307983437898,9.60767950843722e-06
10421,Spokane District RMP 1987,ORW02,Open,,,,0.0209481580001914,2.45521067486398e-05
10422,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0254321297787901,3.9597705729011e-05
10423,Spokane District RMP 1987,ORW03,Open,,,,0.0326492335041742,5.69501413213605e-05
10424,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0176100671039303,1.84457220445868e-05
10425,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0179059527313118,1.94512167668593e-05
10426,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0178132408853766,1.92056920196613e-05
10427,Spokane District RMP 1987,ORW03,Open,,,,0.0167681868539482,1.73774448820159e-05
10428,Spokane District RMP 1987,ORW03,Open,,,,0.0179870239087572,1.95368068437958e-05
10429,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0254426723592896,3.92968451629618e-05
10430,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0181306744907869,1.98069112369813e-05
10431,Baker RMP 2015,ORV05,Closed,,,,0.0357652528938419,4.20255806736575e-05
10432,Baker RMP 2015,ORV05,Closed,,,,0.414512070794903,0.00197600499040939
10433,Baker RMP 2015,ORV05,Closed,,,,0.0377821772481822,1.39827789431505e-05
10434,Spokane District RMP 1987,ORW03,Open,,,,0.0145498837453187,1.14640451286428e-05
10435,Spokane District RMP 1987,ORW03,Open,,,,0.00161700725503054,6.11690445581817e-08
10436,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0180633481138819,1.9616798557612e-05
10437,Spokane District RMP 1987,ORW02,Open,,,,0.00532371762899894,1.18962643010227e-06
10438,Spokane District RMP 1987,ORW03,Open,,,,0.0169074540281691,1.70255790459293e-05
10439,Baker RMP 2015,ORV05,Closed,,,,0.101985158728935,0.000234270967041587
10440,Baker RMP 2015,ORV05,Limited to Existing,,,,0.00128380203029051,3.98800469608182e-08
10441,Baker RMP 2015,ORV05,Limited to Existing,,,,0.00113397190206373,2.01063606754816e-08
10442,Baker RMP 2015,ORV05,Limited to Existing,,,,0.000466877061403332,4.41856989014362e-09
10443,Baker RMP 2015,ORV05,Limited to Existing,,,,0.000232679298383681,6.54456143403605e-10
10444,Spokane District RMP 1987,ORW02,Open,,,,0.0282286372265096,9.92649893345413e-06
10445,Spokane District RMP 1987,ORW03,Open,,,,0.0414086235460665,8.90371223603363e-05
10446,Spokane District RMP 1987,ORW03,Open,,,,0.015169130008271,1.33575343925417e-05
10447,Spokane District RMP 1987,ORW02,Open,,,,0.0233363989292776,3.32762345799104e-05
10448,Spokane District RMP 1987,ORW03,Open,,,,0.0249813742181228,3.79806041122904e-05
10449,Spokane District RMP 1987,ORW03,Open,,,,0.00842231946035995,3.75406561657718e-06
10450,Spokane District RMP 1987,ORW03,Open,,,,0.0177697337581952,1.90145713317463e-05
10451,Spokane District RMP 1987,ORW03,Open,,,,0.028917249065766,3.91223504531933e-05
10452,Spokane District RMP 1987,ORW03,Open,,,,0.0177986632830597,1.90912583937e-05
10453,Spokane District RMP 1987,ORW03,Open,,,,0.017787006691693,1.90536748039308e-05
10454,Spokane District RMP 1987,ORW03,Open,,,,0.0140029899458719,1.21733012001299e-05
10455,Spokane District RMP 1987,ORW03,Open,,,,0.0263125317725609,3.17422892392125e-05
10456,Spokane District RMP 1987,ORW03,Open,,,,0.0312412983705454,5.42523811956656e-05
10457,Spokane District RMP 1987,ORW02,Open,,,,0.00315204497968043,4.41732454952645e-07
10458,Spokane District RMP 1987,ORW03,Open,,,,0.0354023978083497,7.58205059525329e-05
10459,Spokane District RMP 1987,ORW03,Open,,,,0.0064374674521657,1.78857519001596e-06
10460,Spokane District RMP 1987,ORW03,Open,,,,0.0334739546157994,6.51116728435719e-05
10461,Spokane District RMP 1987,ORW03,Open,,,,0.0180345728531814,1.96286046756607e-05
10462,Spokane District RMP 1987,ORW03,Open,,,,0.0641123452273544,0.000133025005298867
10463,Spokane District RMP 1987,ORW03,Open,,,,0.0182457813358407,1.999162904127e-05
10464,Spokane District RMP 1987,ORW03,Open,,,,0.0176592164839507,1.87922817866012e-05
10465,Spokane District RMP 1987,ORW03,Open,,,,0.0179176329189845,1.93589470795458e-05
10466,Spokane District RMP 1987,ORW03,Open,,,,0.0176186165930202,1.87686985961696e-05
10467,Spokane District RMP 1987,ORW03,Open,,,,0.0252949615398063,3.89149666118119e-05
10468,Spokane District RMP 1987,ORW03,Open,,,,0.0176503839271735,1.89166000682656e-05
10469,Spokane District RMP 1987,ORW03,Open,,,,0.0389005435207353,5.73413638734035e-05
10470,Spokane District RMP 1987,ORW03,Open,,,,0.0315336498415581,3.3838874243945e-05
10471,Spokane District RMP 1987,ORW03,Open,,,,0.0459746385462739,5.00711413572322e-05
10472,Spokane District RMP 1987,ORW03,Open,,,,0.0042529582993332,1.09277188238535e-06
10473,Spokane District RMP 1987,ORW03,Open,,,,0.038510570930567,5.6682468738807e-05
10474,Spokane District RMP 1987,ORW03,Open,,,,0.0171622840963947,1.77402510217595e-05
10475,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0614256858295629,0.000122550479704884
10476,Spokane District RMP 1987,ORW03,Open,,,,0.101072693277216,0.000176595359020011
10477,Spokane District RMP 1987,ORW03,Open,,,,0.0886053503137571,0.000249635921022711
10478,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.618431446638479,0.00246658217691952
10479,Spokane District RMP 1987,ORW03,Open,,,,0.00435948195132505,1.14497152835695e-06
10480,Spokane District RMP 1987,ORW03,Open,,,,0.00428230219537843,1.11164371066566e-06
10481,Spokane District RMP 1987,ORW03,Open,,,,0.00431940709717782,1.13394457019858e-06
10482,Spokane District RMP 1987,ORW03,Open,,,,0.00440557754303507,1.17347959561411e-06
10483,Spokane District RMP 1987,ORW03,Open,,,,0.0105210833551159,4.59362599980268e-06
10484,Spokane District RMP 1987,ORW03,Open,,,,0.035604705346562,7.65651718179394e-05
10485,Spokane District RMP 1987,ORW03,Open,,,,0.00429021592706259,1.11318397068589e-06
10486,Spokane District RMP 1987,ORW03,Open,,,,0.00699092664831715,2.31084762161456e-06
10487,Spokane District RMP 1987,ORW03,Open,,,,0.0175825198120305,1.8713964749317e-05
10488,Spokane District RMP 1987,ORW03,Open,,,,0.0318055015776802,5.71412411149213e-05
10489,Spokane District RMP 1987,ORW03,Open,,,,0.00437186974527737,1.15550199606938e-06
10490,Spokane District RMP 1987,ORW03,Open,,,,0.0287161540855499,3.89247335600735e-05
10491,Spokane District RMP 1987,ORW03,Open,,,,0.0129976201121838,9.76095613633109e-06
10492,Spokane District RMP 1987,ORW03,Open,,,,0.00425969773313007,1.11017776842324e-06
10493,Spokane District RMP 1987,ORW03,Open,,,,0.00674481833873419,2.22069445445038e-06
10494,Spokane District RMP 1987,ORW03,Open,,,,0.00414437847308223,1.05540171998714e-06
10495,Spokane District RMP 1987,ORW03,Open,,,,0.00669510850868546,2.1896539456871e-06
10496,Spokane District RMP 1987,ORW03,Open,,,,0.00423907946131072,1.09553176473233e-06
10497,Spokane District RMP 1987,ORW03,Open,,,,0.00595528171978832,2.11301186054967e-06
10498,Spokane District RMP 1987,ORW03,Open,,,,0.00414205003181532,1.0367030837648e-06
10499,Spokane District RMP 1987,ORW03,Open,,,,0.00599209976091107,2.16650086977707e-06
10500,Spokane District RMP 1987,ORW03,Open,,,,0.00847307933207142,3.25577266892008e-06
10501,Spokane District RMP 1987,ORW03,Open,,,,0.00406686461092788,1.00759472029851e-06
10502,Spokane District RMP 1987,ORW03,Open,,,,0.0174898369391002,1.85403828701294e-05
10503,Spokane District RMP 1987,ORW03,Open,,,,0.00421028982466917,1.07878259485028e-06
10504,Spokane District RMP 1987,ORW03,Open,,,,0.00417451464774049,1.06400087763436e-06
10505,Spokane District RMP 1987,ORW03,Open,,,,0.00417858941170229,1.07158797067429e-06
10506,Spokane District RMP 1987,ORW03,Open,,,,0.0178176038647272,1.00441220339555e-05
10507,Spokane District RMP 1987,ORW03,Open,,,,0.0041305639083968,1.04392495679106e-06
10508,Spokane District RMP 1987,ORW03,Open,,,,0.017748481790814,1.84693830362474e-05
10509,Spokane District RMP 1987,ORW03,Open,,,,0.00414177357007465,1.04639061586253e-06
10510,Spokane District RMP 1987,ORW03,Open,,,,0.00435419656219402,1.15928863370846e-06
10511,Spokane District RMP 1987,ORW03,Open,,,,0.0181756063159038,1.9912191224277e-05
10512,Spokane District RMP 1987,ORW03,Open,,,,0.0177207436951643,1.89907766695127e-05
10513,Spokane District RMP 1987,ORW03,Open,,,,0.0178110636345979,1.92581901382951e-05
10514,Spokane District RMP 1987,ORW03,Open,,,,0.0173021809654162,1.77193151579622e-05
10515,Spokane District RMP 1987,ORW03,Open,,,,0.0172941467878197,1.79753116057527e-05
10516,Spokane District RMP 1987,ORW03,Open,,,,0.0886312740958854,0.000285058054821858
10517,Spokane District RMP 1987,ORW03,Open,,,,0.0249641564567611,3.78417433596248e-05
10518,Spokane District RMP 1987,ORW03,Open,,,,0.0179812459516354,1.96339743872489e-05
10519,Spokane District RMP 1987,ORW02,Open,,,,0.0529087386193403,0.000131182947521246
10520,Spokane District RMP 1987,ORW03,Open,,,,0.017013224096321,1.77013989418286e-05
10521,Spokane District RMP 1987,ORW03,Open,,,,0.0182654843522555,2.01357671054989e-05
10522,Spokane District RMP 1987,ORW03,Open,,,,0.023533197316421,3.29348873629535e-05
10523,Spokane District RMP 1987,ORW03,Open,,,,0.0693654528056106,0.000137251241569376
10524,Spokane District RMP 1987,ORW03,Open,,,,0.0570065787639926,0.000154159204960447
10525,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.03513042008328,7.44852014423275e-05
10526,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0708205035430939,0.000227713368759842
10527,Spokane District RMP 1987,ORW03,Open,,,,0.0354681001252292,7.61049278083046e-05
10528,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0501683716979643,0.000153151620440613
10529,Spokane District RMP 1987,ORW03,Open,,,,0.0698764735998137,0.000230963174904489
10530,Spokane District RMP 1987,ORW03,Open,,,,0.0146320460854852,7.40166225474651e-06
10531,Spokane District RMP 1987,ORW03,Open,,,,0.0168084187374747,1.71352156028925e-05
10532,Spokane District RMP 1987,ORW03,Open,,,,0.0183230000575881,2.00227222148544e-05
10533,Spokane District RMP 1987,ORW03,Open,,,,0.0350880583537932,7.38171833447452e-05
10534,Spokane District RMP 1987,ORW03,Open,,,,0.0174395030183446,1.837216647911e-05
10535,Spokane District RMP 1987,ORW03,Open,,,,0.017873326112227,1.92137156101399e-05
10536,Spokane District RMP 1987,ORW03,Open,,,,0.0178061965027326,1.91229243735369e-05
10537,Spokane District RMP 1987,ORW02,Open,,,,0.0356711024319786,5.76338350737426e-05
10538,Spokane District RMP 1987,ORW02,Open,,,,0.0526618057618233,0.000167525341650003
10539,Spokane District RMP 1987,ORW03,Open,,,,0.0178480956191616,1.91679439317583e-05
10540,Spokane District RMP 1987,ORW03,Open,,,,0.0174216493264254,1.83382146873018e-05
10541,Spokane District RMP 1987,ORW03,Open,,,,0.0283278195914732,3.84757102650501e-05
10542,Spokane District RMP 1987,ORW02,Open,,,,0.0738896847240127,0.000185575376339138
10543,Spokane District RMP 1987,ORW02,Open,,,,0.045142424654494,8.84227905681549e-05
10544,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0356069856357449,7.66217840051401e-05
10545,Spokane District RMP 1987,ORW03,Open,,,,0.0038569227468771,5.15424607032315e-07
10546,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0674233407565929,0.000192868079729484
10547,Spokane District RMP 1987,ORW03,Open,,,,0.00729769812766065,2.07310565127866e-06
10548,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0417532134800272,6.61549932712356e-05
10549,Spokane District RMP 1987,ORW03,Open,,,,0.122070760833282,0.000416412765194129
10550,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.013628562211992,6.30243421766276e-06
10551,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0684897867369453,0.00028639190292682
10552,Unknown,ORW03,Unknown,,,,0.0713973608674367,0.000307205809631213
10553,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0714601043724794,0.000307574649942106
10554,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.114709294559208,0.000139095461680348
10555,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0708881043717044,0.000303883882341617
10556,Unknown,ORW03,Unknown,,,,0.0356392147188445,7.66321641395218e-05
10557,Spokane District RMP 1987,ORW03,Open,,,,0.183092481504672,0.000855592124301497
10558,Unknown,ORW03,Unknown,,,,0.113183104143084,0.000611616396009435
10559,Spokane District RMP 1987,ORW03,Open,,,,0.0502526106866326,0.000153726878653086
10560,Spokane District RMP 1987,ORW03,Closed,,,,0.324296594209883,0.00336323444362851
10561,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0609119526507641,0.000152646400077511
10562,Spokane District RMP 1987,ORW03,Limited to Existing,,,,3.2134262780625e-05,4.20271333472324e-11
10563,Unknown,ORW03,Unknown,,,,0.0713069305524248,0.000307187181789139
10564,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.00211356022487692,3.49966999291149e-09
10565,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.0221817210142997,1.06893574738998e-05
10566,Unknown,ORW03,Unknown,,,,0.0752017080886997,0.000152163897464833
10567,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.07087922879582,0.000303867598248118
10568,Spokane District RMP 1987,ORW03,Limited to Existing,,,,0.18066292958483,0.000714696861717979
10569,Unknown,ORW03,Unknown,,,,0.0709332490040491,0.000303784863524829
10570,Spokane District RMP 1987,ORW03,Open,,,,0.0501374484561997,0.000152958152249339
10571,Spokane District RMP 1987,ORW02,Open,,,,0.0691499710839993,0.000271928252445887
10572,Spokane District RMP 1987,ORW02,Open,,,,0.0637425449116237,0.000189455814394858
10573,Spokane District RMP 1987,ORW02,Open,,,,0.0724317911562312,0.000317166090085626
10574,Spokane District RMP 1987,ORW02,Open,,,,0.0280617980920549,3.81322503269015e-05
10575,Spokane District RMP 1987,ORW02,Open,,,,0.0904819569346855,0.000222649365293903
10576,Spokane District RMP 1987,ORW02,Open,,,,0.0725098347473672,0.00031689191711866
10577,Spokane District RMP 1987,ORW02,Open,,,,0.0726927535071932,0.000318580391991822
10578,Spokane District RMP 1987,ORW02,Open,,,,0.0689797257439215,0.000273189298175981
10579,Spokane District RMP 1987,ORW02,Open,,,,0.0447657894658525,8.38019483421811e-05
10580,Spokane District RMP 1987,ORW02,Open,,,,0.0689014394995957,0.000286680467541455
10581,Spokane District RMP 1987,ORW02,Open,,,,0.0713972018154051,0.000230171901020416
10582,Spokane District RMP 1987,ORW02,Open,,,,0.0708601068044108,0.000302703632628345
10583,Spokane District RMP 1987,ORW02,Open,,,,0.0696868340503093,0.000292073430466183
10584,Spokane District RMP 1987,ORW02,Open,,,,0.0431031324754148,9.68906147692922e-05
10585,Spokane District RMP 1987,ORW03,Open,,,,0.0373413704358301,4.89495936708381e-05
10586,Spokane District RMP 1987,ORW02,Open,,,,0.066135422151373,0.000193221234077813
10587,Spokane District RMP 1987,ORW02,Open,,,,0.0672549275903422,0.000202085575738968
10588,Spokane District RMP 1987,ORW02,Open,,,,0.0710061180478011,0.000304443052568916
10589,Spokane District RMP 1987,ORW02,Open,,,,0.0531386353514433,0.000133075091399905
10590,Spokane District RMP 1987,ORW02,Open,,,,0.0708010442181669,0.00030307800007291
10591,Spokane District RMP 1987,ORW02,Open,,,,0.0717926949081632,0.000310774015309515
10592,Spokane District RMP 1987,ORW03,Open,,,,0.0183478888003931,2.00457318689513e-05
10593,Spokane District RMP 1987,ORW02,Open,,,,0.0562848712366064,9.43111382107726e-05
10594,Spokane District RMP 1987,ORW02,Open,,,,0.0713303832296966,0.000307044249369747
10595,Spokane District RMP 1987,ORW02,Open,,,,0.0713361056383984,0.000308131351693558
10596,Spokane District RMP 1987,ORW02,Open,,,,0.0709558672942208,0.000228527950156228
