zip,eiaid,utilityname,statevalue,servicetype,ownership,commrate,indrate,resrate
41175.0,7558.0,Grayson Rural Electric Coop Corp,KY,Bundled,Cooperative,0.1133978090479901,0.0579121591645906,0.1378490435281325
41128.0,7558.0,Grayson Rural Electric Coop Corp,KY,Bundled,Cooperative,0.1133978090479901,0.0579121591645906,0.1378490435281325
40317.0,7558.0,Grayson Rural Electric Coop Corp,KY,Bundled,Cooperative,0.1133978090479901,0.0579121591645906,0.1378490435281325
75071.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75020.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75414.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76233.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76240.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75424.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75164.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75080.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76264.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75024.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75025.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75490.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75069.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75409.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75248.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75489.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75013.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75094.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75074.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75002.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75491.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75252.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75021.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75452.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75098.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76271.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75034.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75006.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76258.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75442.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75044.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76273.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75454.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75459.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75023.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75058.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75093.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75166.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75287.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75423.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75035.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75082.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75078.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75090.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75075.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75001.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75070.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75495.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75009.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75092.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76268.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75135.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75479.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75173.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75439.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75097.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75407.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75076.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
76245.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75189.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75087.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75048.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75091.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75086.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75121.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75379.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75370.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75485.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
75026.0,7559.0,"Grayson-Collin Elec Coop, Inc",TX,Bundled,Cooperative,0.1204356588878686,0.0,0.1144193993006466
79245.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79096.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79251.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79039.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79239.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79226.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79057.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79015.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79230.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79059.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79065.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79095.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79252.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79201.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79094.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79061.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79079.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79042.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79237.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79019.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79240.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79257.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
79077.0,7561.0,"Greenbelt Electric Coop, Inc",TX,Bundled,Cooperative,0.1403304502106897,0.082866708662887,0.1658542072896355
81413.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81521.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81505.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81630.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81635.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81523.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81526.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81416.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81503.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81506.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81524.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81646.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81501.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81643.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81522.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81525.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81507.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81624.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81504.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81527.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
81520.0,7563.0,Grand Valley Power,CO,Bundled,Cooperative,0.1158749521622656,0.1004474911929924,0.136970644850818
37843.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37727.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37641.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37818.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37657.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37711.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37809.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37681.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37616.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37656.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37891.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37810.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37659.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37860.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37743.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37857.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37713.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37745.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
37744.0,7625.0,City of Greeneville - (TN),TN,Bundled,Municipal,0.1077082362685717,0.0522044271482978,0.1018511699528001
46140.0,7627.0,City of Greenfield - (IN),IN,Bundled,Municipal,0.0930390492359932,0.0828203325690333,0.1088438061750587
75401.0,7634.0,City of Greenville - (TX),TX,Bundled,Municipal,0.1032445162779958,0.0,0.1350453760401946
75402.0,7634.0,City of Greenville - (TX),TX,Bundled,Municipal,0.1032445162779958,0.0,0.1350453760401946
75404.0,7634.0,City of Greenville - (TX),TX,Bundled,Municipal,0.1032445162779958,0.0,0.1350453760401946
75403.0,7634.0,City of Greenville - (TX),TX,Bundled,Municipal,0.1032445162779958,0.0,0.1350453760401946
27858.0,7639.0,Greenville Utilities Comm,NC,Bundled,Municipal,0.0954974359474162,0.0694464342894492,0.1121671659395027
27834.0,7639.0,Greenville Utilities Comm,NC,Bundled,Municipal,0.0954974359474162,0.0694464342894492,0.1121671659395027
27835.0,7639.0,Greenville Utilities Comm,NC,Bundled,Municipal,0.0954974359474162,0.0694464342894492,0.1121671659395027
29649.0,7646.0,Greenwood CPW,SC,Bundled,Municipal,0.0683133792534826,0.0,0.0836721801567741
29646.0,7646.0,Greenwood CPW,SC,Bundled,Municipal,0.0683133792534826,0.0,0.0836721801567741
29648.0,7646.0,Greenwood CPW,SC,Bundled,Municipal,0.0683133792534826,0.0,0.0836721801567741
38941.0,7651.0,Greenwood Utilities Comm,MS,Bundled,Municipal,0.0923652669516385,0.0663571179093131,0.1107311929991037
38930.0,7651.0,Greenwood Utilities Comm,MS,Bundled,Municipal,0.0923652669516385,0.0663571179093131,0.1107311929991037
38954.0,7651.0,Greenwood Utilities Comm,MS,Bundled,Municipal,0.0923652669516385,0.0663571179093131,0.1107311929991037
38935.0,7651.0,Greenwood Utilities Comm,MS,Bundled,Municipal,0.0923652669516385,0.0663571179093131,0.1107311929991037
29651.0,7654.0,Greer Commission of Public Wks,SC,Bundled,Municipal,0.1185100300214268,0.0,0.1264648246129727
29650.0,7654.0,Greer Commission of Public Wks,SC,Bundled,Municipal,0.1185100300214268,0.0,0.1264648246129727
29652.0,7654.0,Greer Commission of Public Wks,SC,Bundled,Municipal,0.1185100300214268,0.0,0.1264648246129727
30223.0,7679.0,City of Griffin - (GA),GA,Bundled,Municipal,0.1331681345225983,0.0871671905477767,0.1290745204905146
30224.0,7679.0,City of Griffin - (GA),GA,Bundled,Municipal,0.1331681345225983,0.0871671905477767,0.1290745204905146
30212.0,7679.0,City of Griffin - (GA),GA,Bundled,Municipal,0.1331681345225983,0.0871671905477767,0.1290745204905146
6335.0,7716.0,Groton Dept of Utilities - (CT),CT,Bundled,Municipal,0.1460052287298092,0.1069527713202006,0.1596062017901676
6339.0,7716.0,Groton Dept of Utilities - (CT),CT,Bundled,Municipal,0.1460052287298092,0.1069527713202006,0.1596062017901676
6340.0,7716.0,Groton Dept of Utilities - (CT),CT,Bundled,Municipal,0.1460052287298092,0.1069527713202006,0.1596062017901676
6355.0,7716.0,Groton Dept of Utilities - (CT),CT,Bundled,Municipal,0.1460052287298092,0.1069527713202006,0.1596062017901676
6349.0,7716.0,Groton Dept of Utilities - (CT),CT,Bundled,Municipal,0.1460052287298092,0.1069527713202006,0.1596062017901676
77995.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78124.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77994.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78941.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78101.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78112.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77984.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77954.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77957.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78114.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78160.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77442.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78959.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78148.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78154.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78223.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78123.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77964.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78648.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78155.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78953.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78677.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78132.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78113.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78638.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78121.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78143.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78116.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78632.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78152.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78140.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78159.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78614.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78161.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77975.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78108.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78122.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78130.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78629.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78115.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
77987.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
78658.0,7752.0,Guadalupe Valley Elec Coop Inc,TX,Bundled,Cooperative,0.0768254064404532,0.0453206126796736,0.1011379246990845
32424.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32321.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32462.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32413.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32449.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32421.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32431.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32456.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32430.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
32438.0,7785.0,"Gulf Coast Electric Coop, Inc",FL,Bundled,Cooperative,0.1165160312330177,0.0,0.1302290622240708
