STATEFP,ELSDLEA,SCSDLEA,UNSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEO_YEAR,SCHOOLYEAR,Shape_Length,Shape_Area,OBJECTID
29, , ,06030,2906030,Brunswick R-II School District,00,PK,12, ,E,304091809,11658443,+39.4171277,-093.1075442,2018,2017-2018,1.44849703114544,0.0330243536924996,7330
29, , ,16530,2916530,Keytesville R-III School District,00,PK,12, ,E,340547845,3825252,+39.4752111,-092.9334326,2018,2017-2018,1.04478016947574,0.0360466047979987,7331
29, , ,04980,2904980,Bevier C-4 School District,00,KG,12, ,E,148214561,3020898,+39.7523608,-092.5689102,2018,2017-2018,0.803112009636503,0.0158936103594997,7332
29, , ,06090,2906090,Bucklin R-II School District,00,KG,12, ,E,333237564,1577896,+39.8841197,-092.8887897,2018,2017-2018,1.32925393474128,0.0352502643959986,7333
29, , ,28110,2928110,Shelby County R-IV School District,00,PK,12, ,E,760828360,2502070,+39.6978712,-092.1055411,2018,2017-2018,1.57210880794715,0.0801634079679985,7334
29, , ,27930,2927930,Seymour R-II School District,00,PK,12, ,E,311192361,357105,+37.1582384,-092.7655113,2018,2017-2018,1.01203045654163,0.0316036689174917,7335
29, , ,04170,2904170,Ballard R-II School District,00,KG,12, ,E,250793098,819019,+38.3533904,-094.1374177,2018,2017-2018,0.781656414595143,0.0259325433330047,7336
29, , ,06360,2906360,Butler R-V School District,00,PK,12, ,E,460533971,3900383,+38.2483026,-094.3370772,2018,2017-2018,1.2526191388859,0.0477988940385038,7337
29, , ,13650,2913650,Hannibal 60 School District,00,PK,12, ,E,250437065,12539910,+39.6739729,-091.3652220,2018,2017-2018,1.15097624931036,0.0276085148220028,7338
29, , ,25110,2925110,Pierce City R-VI School District,00,PK,12, ,E,318311597,606217,+36.9726544,-094.0288276,2018,2017-2018,1.38625368203527,0.0322733666904963,7339
29, , ,11670,2911670,Exeter R-VI School District,00,KG,12, ,E,99133353,196409,+36.6771723,-093.9706050,2018,2017-2018,0.742793223517548,0.0100139170220078,7340
29, , ,28710,2928710,Southwest R-V School District,00,PK,12, ,E,366658194,293161,+36.5656406,-094.0010156,2018,2017-2018,1.16266731628407,0.0369398997034949,7341
29, , ,21120,2921120,Monett R-I School District,00,PK,12, ,E,180256953,386980,+36.9305215,-093.8952248,2018,2017-2018,1.01682166441813,0.0182702851235023,7342
29, , ,25620,2925620,Purdy R-II School District,00,PK,12, ,E,193724827,169334,+36.8208767,-093.8865401,2018,2017-2018,1.13513593314756,0.019582020939002,7343
29, , ,30870,2930870,Maries County R-I School District,00,KG,12, ,E,841280233,5627647,+38.1700124,-091.9852415,2018,2017-2018,1.76715747765725,0.0870682650790009,7344
29, , ,10350,2910350,Crocker R-II School District,00,PK,12, ,E,225396396,797165,+37.9574517,-092.2670904,2018,2017-2018,0.866386134868099,0.0231879394510032,7345
29, , ,17880,2917880,Laquey R-V School District,00,PK,12, ,E,224551700,993425,+37.7557188,-092.3070446,2018,2017-2018,1.03311592491182,0.0230594371494996,7346
29, , ,07080,2907080,Canton R-V School District,00,PK,12, ,E,351957177,6792491,+40.1997283,-091.6520394,2018,2017-2018,1.74331305248537,0.0379470568340021,7347
29, , ,06170,2906170,Bunker R-III School District,00,KG,12, ,E,770813521,1566051,+37.4346786,-091.2168978,2018,2017-2018,1.92388469382847,0.0786288905124992,7348
29, , ,27090,2927090,Salem R-80 School District,00,PK,12, ,E,275107012,604468,+37.6396289,-091.3742536,2018,2017-2018,1.09199835959238,0.028145261978503,7349
29, , ,29810,2929810,Summersville R-II School District,00,PK,12, ,E,921850237,306244,+37.2133105,-091.6620205,2018,2017-2018,1.94569730743662,0.0936087988545071,7350
29, , ,16380,2916380,Clark County R-I School District,00,PK,12, ,E,1256276616,18567557,+40.4072747,-091.7294720,2018,2017-2018,2.08732925402253,0.135265755019497,7351
29, , ,23490,2923490,Palmyra R-I School District,00,PK,12, ,E,497089689,11187945,+39.8155096,-091.5403548,2018,2017-2018,1.30318844614759,0.0534670497874999,7352
29, , ,12690,2912690,Grundy County R-V School District,00,PK,12, ,E,376074543,2312301,+40.1412634,-093.3858432,2018,2017-2018,1.33663166491405,0.0399910698505014,7353
29, , ,25640,2925640,Putnam County R-I School District,00,PK,12, ,E,1308387516,5900144,+40.4813202,-093.0145633,2018,2017-2018,2.27784220021885,0.139585534975997,7354
29, , ,20940,2920940,Milan C-2 School District,00,PK,12, ,E,684139541,4555916,+40.2171194,-093.1437233,2018,2017-2018,1.78551604178718,0.0728671894305107,7355
29, , ,22770,2922770,North Harrison R-III School District,00,PK,12, ,E,494442882,2773532,+40.5054950,-094.0261951,2018,2017-2018,1.29658145023337,0.0528262900545045,7356
29, , ,17970,2917970,Lathrop R-II School District,00,PK,12, ,E,290887335,695783,+39.5643936,-094.2866532,2018,2017-2018,0.913011719174207,0.0305586103889988,7357
29, , ,23250,2923250,Osborn R-O School District,00,KG,12, ,E,140362544,1704134,+39.7569727,-094.3668237,2018,2017-2018,0.693184305635697,0.0149300872699959,7358
29, , ,05910,2905910,Bronaugh R-VII School District,00,PK,12, ,E,323218072,2217666,+37.7148271,-094.4817498,2018,2017-2018,1.14318457597248,0.033254201429998,7359
29, , ,18510,2918510,Liberal R-II School District,00,KG,12, ,E,646051870,5049453,+37.5252891,-094.5057903,2018,2017-2018,1.47731193567322,0.0663602339319913,7360
29, , ,27870,2927870,Senath-Hornersville C-8 School District,00,PK,12, ,E,540395802,8004991,+36.1054164,-090.0977884,2018,2017-2018,1.33813024278431,0.0548919613779985,7361
29, , ,28620,2928620,Southland C-9 School District,00,PK,12, ,E,144091830,1086822,+36.0372917,-090.2750649,2018,2017-2018,0.671601624381344,0.0145191896269999,7362
29, , ,09860,2909860,Clinton School District,00,PK,12, ,E,401611906,31724507,+38.3926601,-093.7840214,2018,2017-2018,1.3466207929307,0.0446852805535018,7363
29, , ,12240,2912240,Forsyth R-III School District,00,PK,12, ,E,338868310,20252579,+36.6217480,-093.0552706,2018,2017-2018,1.62537456443398,0.0361827563559956,7364
29, , ,31680,2931680,West Plains R-VII School District,00,PK,12, ,E,336513781,320915,+36.6074093,-091.9944366,2018,2017-2018,1.71847028527512,0.0339277338514981,7365
29, , ,10800,2910800,Diamond R-IV School District,00,KG,12, ,E,210863357,613572,+37.0209641,-094.3522765,2018,2017-2018,0.832916516762694,0.0214122803090013,7366
29, , ,31500,2931500,Webb City R-VII School District,00,PK,12, ,E,151045851,246968,+37.1741017,-094.4426142,2018,2017-2018,0.865667940137426,0.0153504945354998,7367
29, , ,27540,2927540,Sarcoxie R-II School District,00,KG,12, ,E,248784769,1851499,+37.0769094,-094.1237424,2018,2017-2018,1.2523525327105,0.0253980714679968,7368
29, , ,07460,2907460,Carthage R-IX School District,00,PK,12, ,E,324238569,1188432,+37.1632099,-094.3086709,2018,2017-2018,1.24819193630107,0.0330135231719983,7369
29, , ,16350,2916350,Joplin School District,00,PK,12, ,E,180325198,931570,+37.0631676,-094.5042859,2018,2017-2018,0.808338989421868,0.0183640608354997,7370
29, , ,22830,2922830,North Platte County R-I School District,00,PK,12, ,E,289386212,1808901,+39.4739520,-094.7322134,2018,2017-2018,1.17762488445257,0.0304859734640014,7371
29, , ,31710,2931710,West Platte County R-II School District,00,KG,12, ,E,341609320,8741467,+39.4399236,-094.9173764,2018,2017-2018,1.30668551244682,0.0366510498865064,7372
29, , ,10520,2910520,Lakeland R-III School District,00,PK,12, ,E,445484790,46129667,+38.1777354,-093.7100905,2018,2017-2018,1.38208808869154,0.0505515680734958,7373
29, , ,31070,2931070,Warsaw R-IX School District,00,PK,12, ,E,826547499,111773974,+38.1945677,-093.3212983,2018,2017-2018,1.78730317443942,0.0964923935254965,7374
29, , ,08730,2908730,Chilhowee R-IV School District,00,KG,12, ,E,153126484,318697,+38.6126895,-093.8457845,2018,2017-2018,1.01028357850316,0.0158711562464971,7375
29, , ,09930,2909930,Blair Oaks R-II School District,00,KG,12, ,E,181893467,5426493,+38.3568429,-092.2516959,2018,2017-2018,1.50786468031731,0.0193302135424988,7376
29, , ,11550,2911550,Cole County R-V School District,00,KG,12, ,E,368295631,3182437,+38.3810875,-092.3316569,2018,2017-2018,1.7952377589388,0.0382992236440036,7377
29, , ,16190,2916190,Jefferson City Public Schools,00,PK,12, ,E,557459788,18428668,+38.5943603,-092.1802016,2018,2017-2018,2.2465966397427,0.0595493429285001,7378
29, , ,28430,2928430,South Callaway County R-II School District,00,PK,12, ,E,498476016,9615148,+38.7552188,-091.8221010,2018,2017-2018,1.53064662740051,0.0526487445974949,7379
29, , ,21330,2921330,Montgomery County R-II School District,00,PK,12, ,E,822038618,6094014,+38.9442685,-091.4524860,2018,2017-2018,1.83386250777133,0.0860467611809948,7380
29, , ,12550,2912550,Fulton 58 School District,00,PK,12, ,E,306882268,4542852,+38.8601538,-092.0067023,2018,2017-2018,1.92127317291508,0.0323207752920007,7381
29, , ,19170,2919170,Logan-Rogersville R-VIII School District,00,PK,12, ,E,317572168,772960,+37.1292648,-093.0789321,2018,2017-2018,1.12033918455739,0.0322802394915024,7382
29, , ,26220,2926220,Republic R-III School District,00,PK,12, ,E,259781240,205478,+37.1438738,-093.4846925,2018,2017-2018,0.956646120162299,0.0263674672640013,7383
29, , ,30990,2930990,Walnut Grove R-V School District,00,KG,12, ,E,137669444,76980,+37.4061692,-093.5463783,2018,2017-2018,0.590818302405679,0.0140180367795002,7384
29, , ,20160,2920160,Marion C. Early R-V School District,00,KG,12, ,E,285873615,1988999,+37.4793132,-093.4474672,2018,2017-2018,1.16433954335657,0.0293219798209958,7385
29, , ,28860,2928860,Springfield R-XII School District,00,PK,12, ,E,353720393,3709426,+37.2086413,-093.2725847,2018,2017-2018,1.29324667284294,0.0362816780259966,7386
29, , ,25350,2925350,Pleasant Hope R-VI School District,00,KG,12, ,E,230514623,961308,+37.4615894,-093.2783088,2018,2017-2018,1.00815942457896,0.0235736382520058,7387
29, , ,05580,2905580,Boonville R-I School District,00,PK,12, ,E,322918585,7285905,+38.9228934,-092.7138917,2018,2017-2018,1.30914917337929,0.0342983624009965,7388
29, , ,23310,2923310,Otterville R-VI School District,00,KG,12, ,E,213741100,107496,+38.6973462,-092.9549504,2018,2017-2018,0.954366480822705,0.0221452640265008,7389
29, , ,30330,2930330,Tipton R-VI School District,00,KG,12, ,E,320192511,530081,+38.6444455,-092.8156777,2018,2017-2018,1.13343791390581,0.033185998498496,7390
29, , ,25170,2925170,Pilot Grove C-4 School District,00,KG,12, ,E,289740711,862190,+38.8527488,-092.9579122,2018,2017-2018,1.13466619904657,0.0301534230700005,7391
29, , ,14840,2914840,Houston R-I School District,00,PK,12, ,E,514468427,1370601,+37.3116066,-092.0168452,2018,2017-2018,1.87166201960521,0.0524264103114968,7392
29, , ,21510,2921510,Mountain Grove R-III School District,00,PK,12, ,E,694940286,667394,+37.1420900,-092.2985925,2018,2017-2018,2.55269038179236,0.0705484385509993,7393
29, , ,11990,2911990,Fayette R-III School District,00,PK,12, ,E,507994369,4393435,+39.1600521,-092.6381266,2018,2017-2018,2.25042855005531,0.053401627648494,7394
29, , ,27520,2927520,Salisbury R-IV School District,00,KG,12, ,E,738083022,13213085,+39.4823044,-092.7663277,2018,2017-2018,2.55833039552122,0.0786483306170016,7395
29, , ,21940,2921940,New Franklin R-I School District,00,PK,12, ,E,280641623,8256422,+39.0239116,-092.7345961,2018,2017-2018,1.12322455484084,0.0300514131244989,7396
29, , ,18220,2918220,Lawson R-XIV School District,00,PK,12, ,E,250372240,648948,+39.4435957,-094.1706061,2018,2017-2018,0.907759577466362,0.0262642285465024,7397
29, , ,25230,2925230,Platte County R-III School District,00,PK,12, ,E,255818141,1776699,+39.3126689,-094.7233515,2018,2017-2018,1.46654214667098,0.0269085455050017,7398
29, , ,18540,2918540,Liberty 53 School District,00,PK,12, ,E,212342969,1400691,+39.2551406,-094.3973310,2018,2017-2018,0.976502213254115,0.022304951134998,7399
29, , ,25290,2925290,Clinton County R-III School District,00,KG,12, ,E,372306522,11789886,+39.5616857,-094.4650632,2018,2017-2018,1.18558009411755,0.0402562302790018,7400
29, , ,22800,2922800,North Kansas City 74 School District,00,PK,12, ,E,222197608,4528820,+39.2102953,-094.5247343,2018,2017-2018,1.02374842683908,0.023645189206002,7401
29, , ,03060,2903060,Alton R-IV School District,00,PK,12, ,E,1274430873,3173483,+36.7420566,-091.3960160,2018,2017-2018,2.08125695422685,0.12891386235501,7402
29, , ,30270,2930270,Thayer R-II School District,00,PK,12, ,E,199488431,58853,+36.5574052,-091.4864024,2018,2017-2018,0.886919734784488,0.0200850046225087,7403
29, , ,19890,2919890,Malden R-I School District,00,PK,12, ,E,107729367,233799,+36.5765369,-090.0204497,2018,2017-2018,0.567532767864704,0.0108703099929998,7404
29, , ,05730,2905730,Delta C-7 School District,00,KG,12, ,E,227755017,2748357,+36.1847578,-089.9011998,2018,2017-2018,0.818293482380576,0.023092888931501,7405
29, , ,07050,2907050,Campbell R-II School District,00,KG,12, ,E,254675470,2688272,+36.5191812,-090.1119279,2018,2017-2018,1.1999526998869,0.025894129917499,7406
29, , ,14460,2914460,Holcomb R-III School District,00,PK,12, ,E,177194277,807750,+36.3443130,-090.0155040,2018,2017-2018,0.923127287410083,0.0178690265049973,7407
29, , ,09120,2909120,Clarkton C-4 School District,00,PK,12, ,E,82154469,13887,+36.4535366,-089.9878764,2018,2017-2018,0.653623753892398,0.00826022391600105,7408
29, , ,10440,2910440,Dadeville R-II School District,00,KG,12, ,E,179437606,8703068,+37.4897917,-093.6580201,2018,2017-2018,0.774208502278345,0.0191683872880011,7409
29, , ,19140,2919140,Lockwood R-I School District,00,KG,12, ,E,505916040,1508852,+37.4214217,-093.9915749,2018,2017-2018,1.07508786176302,0.0516516240275015,7410
29, , ,13320,2913320,Greenfield R-IV School District,00,KG,12, ,E,404187382,29741085,+37.4562701,-093.8290810,2018,2017-2018,1.24256730876214,0.044187542251996,7411
29, , ,26790,2926790,Rock Port R-II School District,00,KG,12, ,E,564620091,7092528,+40.4424621,-095.5734229,2018,2017-2018,1.58412317597873,0.0606885502089995,7412
29, , ,03120,2903120,Appleton City R-II School District,00,KG,12, ,E,473602814,13100074,+38.0951221,-093.9587889,2018,2017-2018,1.18388741272884,0.0499903109875036,7413
29, , ,00003,2900003,Portageville School District,00,PK,12, ,E,251558195,15736484,+36.4319856,-089.6683217,2018,2017-2018,0.991344703550245,0.026865257425498,7414
29, , ,28260,2928260,Sikeston R-VI School District,00,PK,12, ,E,173910235,497878,+36.8810932,-089.6209639,2018,2017-2018,0.871297730177813,0.0176282945510032,7415
29, , ,26610,2926610,Risco R-II School District,00,KG,12, ,E,197404324,851333,+36.5462114,-089.8376219,2018,2017-2018,0.757537669243031,0.0199536567015031,7416
29, , ,09780,2909780,Clever R-V School District,00,PK,12, ,E,165726074,469099,+37.0134722,-093.4389213,2018,2017-2018,0.844789367560874,0.0168273549935022,7417
29, , ,12180,2912180,Fordland R-III School District,00,KG,12, ,E,214083036,285334,+37.1394526,-092.9295014,2018,2017-2018,0.936495200278285,0.0217412649155044,7418
29, , ,20310,2920310,Marionville R-IX School District,00,PK,12, ,E,160502788,236823,+37.0171252,-093.6417789,2018,2017-2018,1.09954676396401,0.0162759247559979,7419
29, , ,22530,2922530,Nixa School District,00,PK,12, ,E,142066719,858514,+37.0307283,-093.3201797,2018,2017-2018,0.782773086580479,0.0144742099305041,7420
29, , ,28680,2928680,Southwest Livingston County R-I School District,00,KG,12, ,E,287660414,1471791,+39.6906348,-093.6712110,2018,2017-2018,0.975385727894728,0.0303624336679941,7421
29, , ,19920,2919920,Malta Bend R-V School District,00,KG,12, ,E,232094642,3509583,+39.1812362,-093.3257984,2018,2017-2018,0.948857683913506,0.0245609228329959,7422
29, , ,20410,2920410,Marshall School District,00,PK,12, ,E,418764248,2035319,+39.0509999,-093.1684019,2018,2017-2018,1.37191994762357,0.0437882263160022,7423
29, , ,13710,2913710,Harrisburg R-VIII School District,00,KG,12, ,E,248899304,436467,+39.1344478,-092.4333663,2018,2017-2018,1.09734205187816,0.0259766616459945,7424
29, , ,06430,2906430,Cabool R-IV School District,00,PK,12, ,E,630172161,799803,+37.1152073,-092.0916288,2018,2017-2018,1.94892731976683,0.0639668853114981,7425
29, , ,32070,2932070,Willow Springs R-IV School District,00,PK,12, ,E,802062372,1309742,+36.9545934,-091.9743328,2018,2017-2018,1.875246961699,0.0812882246115045,7426
29, , ,18600,2918600,Licking R-VIII School District,00,PK,12, ,E,499618576,1232517,+37.5167249,-091.8821910,2018,2017-2018,1.27045892423829,0.0510444203909972,7427
29, , ,22140,2922140,Newburg R-II School District,00,PK,12, ,E,354190171,2295530,+37.8985094,-091.9525694,2018,2017-2018,1.24155924556694,0.0365121589660025,7428
29, , ,13230,2913230,Green City R-I School District,00,KG,12, ,E,537389666,1980120,+40.2204228,-092.9394966,2018,2017-2018,1.21452943848445,0.0570665690449999,7429
30, , ,00099,3000099,Heart Butte K-12 Schools,00,PK,12, ,E,730919840,3917332,+48.2134104,-113.0927582,2018,2017-2018,1.91711285137141,0.0889673924689922,7430
30, , ,00102,3000102,Dutton/Brady K-12 Schools,00,PK,12, ,E,1616496837,1301907,+47.9756126,-111.6223969,2018,2017-2018,2.14012132171229,0.194920083773497,7431
30, , ,00654,3000654,Big Sky School K-12,00,PK,12, ,E,1121532829,3033254,+45.1777253,-111.2145942,2018,2017-2018,1.53545458788477,0.12877842177399,7432
30, , ,01860,3001860,Alberton K-12 Schools,00,PK,12, ,E,1004170403,2730039,+46.9129553,-114.6080160,2018,2017-2018,2.17665964335928,0.118895381723502,7433
30, , ,02640,3002640,Bainville K-12 Schools,00,PK,12, ,E,733324733,6996250,+48.2223864,-104.1430666,2018,2017-2018,1.50132238675449,0.089563472083005,7434
30, , ,02730,3002730,Baker K-12 Schools,00,PK,12, ,E,2334416628,4152282,+46.2577616,-104.2255865,2018,2017-2018,2.8840073706533,0.273023677985003,7435
30, , ,03270,3003270,Belfry K-12 Schools,00,PK,12, ,E,565590526,2277357,+45.0984393,-109.0152634,2018,2017-2018,1.29092477465414,0.0649147516019908,7436
30, , ,03750,3003750,Big Sandy K-12 Schools,00,PK,12, ,E,3446782295,15622963,+48.0527038,-110.0703080,2018,2017-2018,4.23430806235177,0.417669574229996,7437
30, , ,04800,3004800,Bridger K-12 Schools,00,PK,12, ,E,1741796940,7020814,+45.1614679,-108.6322858,2018,2017-2018,3.27423055315902,0.20012584941301,7438
30, , ,04980,3004980,Townsend K-12 Schools,00,PK,12, ,E,2962805233,117584447,+46.3459646,-111.4919778,2018,2017-2018,3.30493015993856,0.360009938354994,7439
30, , ,06110,3006110,St. Ignatius K-12 Schools,00,PK,12, ,E,475229730,5895053,+47.3329503,-114.0197476,2018,2017-2018,1.22900733760062,0.05725401098449,7440
30, , ,07410,3007410,Corvallis K-12 Schools,00,PK,12, ,E,630840149,1230009,+46.3069915,-114.0542175,2018,2017-2018,1.87679421398601,0.0738257600525145,7441
30, , ,08130,3008130,Custer K-12 Schools,00,PK,12, ,E,1167259020,9775761,+46.2784256,-107.8071138,2018,2017-2018,2.32970941297585,0.137249605072001,7442
30, , ,08280,3008280,Darby K-12 Schools,00,PK,12, ,E,3552156708,14958128,+45.8592371,-114.1484564,2018,2017-2018,4.26346441292482,0.413265558120001,7443
30, , ,09120,3009120,Dodson K-12,00,PK,12, ,E,2524312946,14315561,+48.2931093,-108.3732981,2018,2017-2018,4.32874863060929,0.307706481221011,7444
30, , ,09930,3009930,Ennis K-12 Schools,00,PK,12, ,E,3719826504,30785830,+45.1448114,-111.6893471,2018,2017-2018,3.23424163098624,0.428978329611997,7445
30, , ,11100,3011100,Florence-Carlton K-12 Schools,00,PK,12, ,E,398708251,2022473,+46.6383853,-114.0997272,2018,2017-2018,1.41601348139483,0.0470842336820049,7446
30, , ,11520,3011520,Frenchtown K-12 Schools,00,PK,12, ,E,879830472,6188403,+47.1924816,-114.4814516,2018,2017-2018,2.31735003817772,0.104993123734992,7447
30, , ,11650,3011650,Fromberg K-12,00,PK,12, ,E,346893547,2838478,+45.4259907,-108.8152258,2018,2017-2018,1.0372120162861,0.0402060109694983,7448
30, , ,12210,3012210,Geraldine K-12,00,PK,12, ,E,2533778513,24349967,+47.6779275,-110.2251812,2018,2017-2018,3.79495281977707,0.306435734223003,7449
30, , ,12420,3012420,Glasgow K-12 Schools,00,PK,12, ,E,4360397391,303678574,+48.1402626,-106.7763441,2018,2017-2018,5.73141782856608,0.56364430448349,7450
30, , ,12840,3012840,Philipsburg K-12 Schools,00,PK,12, ,E,2990500476,13254159,+46.2857720,-113.4674064,2018,2017-2018,3.30267436677549,0.350667883628509,7451
30, , ,13260,3013260,Hamilton K-12 Schools,00,PK,12, ,E,714127866,1972835,+46.1970624,-114.0829822,2018,2017-2018,1.96918697169234,0.0834487707800016,7452
30, , ,13530,3013530,Harrison K-12 Schools,00,PK,12, ,E,1303255863,3588782,+45.6098408,-111.6829970,2018,2017-2018,2.33917562021297,0.150710412203502,7453
30, , ,13660,3013660,Hays-Lodge Pole K-12 Schools,00,PK,12, ,E,1018925962,2602380,+48.0744699,-108.6751949,2018,2017-2018,1.51856841501717,0.123304704559496,7454
30, , ,14070,3014070,Highwood K-12,00,PK,12, ,E,939986954,3559796,+47.6027230,-110.7493077,2018,2017-2018,2.38911967569425,0.112857927717495,7455
30, , ,14430,3014430,Hobson K-12 Schools,00,PK,12, ,E,1540258938,1267966,+46.8813263,-110.0309818,2018,2017-2018,3.65561255396972,0.181968176568499,7456
30, , ,14640,3014640,Hot Springs K-12,00,PK,12, ,E,1390921381,9136245,+47.5627743,-114.5977234,2018,2017-2018,2.59386161053418,0.167326479129006,7457
30, , ,14700,3014700,Huntley Project K-12 Schools,00,PK,12, ,E,1950912297,12163010,+46.0129181,-108.1070184,2018,2017-2018,2.8394758973003,0.228102283487504,7458
30, , ,14760,3014760,Hysham K-12 Schools,00,PK,12, ,E,2532492067,17149961,+46.2294408,-107.2857723,2018,2017-2018,2.97073011279576,0.297245268804992,7459
30, , ,16290,3016290,Lavina K-12 Schools,00,PK,12, ,E,1395589272,2317893,+46.3984825,-109.0156962,2018,2017-2018,2.71020984073976,0.163541754465995,7460
30, , ,16530,3016530,Libby K-12 Schools,00,PK,12, ,E,3029321842,59991004,+48.2699975,-115.3661912,2018,2017-2018,3.13240572269316,0.374225733406,7461
30, , ,16710,3016710,Lima K-12 Schools,00,PK,12, ,E,4190857105,46738427,+44.6708769,-112.3885092,2018,2017-2018,4.92027550475129,0.480892414892005,7462
30, , ,16810,3016810,Lincoln K-12 Schools,00,PK,12, ,E,1688031649,4018797,+47.1920323,-112.7472899,2018,2017-2018,2.84501089294806,0.200498143606496,7463
30, , ,17580,3017580,Malta K-12 Schools,00,PK,12, ,E,7401478361,136026073,+48.0477714,-107.9322790,2018,2017-2018,8.35475073449628,0.909413374821536,7464
30, , ,18170,3018170,Medicine Lake K-12 Schools,00,PK,12, ,E,1424460517,48380724,+48.5184529,-104.3755937,2018,2017-2018,2.56007842243015,0.179318372436501,7465
30, , ,19170,3019170,Nashua K-12 Schools,00,PK,12, ,E,1117817786,29483643,+48.2265467,-106.2756602,2018,2017-2018,2.47436505055432,0.138887405746003,7466
30, , ,19740,3019740,Opheim K-12 Schools,00,PK,12, ,E,1869554605,763262,+48.7986484,-106.3952833,2018,2017-2018,2.27204244641233,0.228861979799036,7467
30, , ,20850,3020850,Plains K-12 Schools,00,PK,12, ,E,1348142587,10862983,+47.5476578,-114.8875810,2018,2017-2018,2.31340985690767,0.162387040999005,7468
30, , ,20960,3020960,Plentywood K-12 Schools,00,PK,12, ,E,2197967978,2182177,+48.8012906,-104.6876376,2018,2017-2018,2.88946468714591,0.269347865011998,7469
30, , ,21000,3021000,Plevna K-12 Schools,00,PK,12, ,E,1862788369,1763049,+46.3819924,-104.6598538,2018,2017-2018,2.61957377875826,0.218072710270985,7470
30, , ,22710,3022710,Roberts K-12 Schools,00,PK,12, ,E,308903886,2861352,+45.3752567,-109.1286589,2018,2017-2018,1.52741052858509,0.0358051639265028,7471
30, , ,22920,3022920,Rosebud K-12,00,PK,12, ,E,3953509135,19229455,+46.4204754,-106.3660412,2018,2017-2018,3.47809385097406,0.465105003902998,7472
30, , ,23160,3023160,Roy K-12 Schools,00,PK,12, ,E,2544942716,7974055,+47.4266552,-108.7720770,2018,2017-2018,2.85665231654804,0.304298759577004,7473
30, , ,23340,3023340,Ryegate K-12 Schools,00,PK,12, ,E,1646151303,303899,+46.3626429,-109.3212913,2018,2017-2018,3.04358147263119,0.192468420855498,7474
30, , ,23670,3023670,Scobey K-12 Schools,00,PK,12, ,E,3693365371,1021697,+48.7944290,-105.5417385,2018,2017-2018,3.22978234700024,0.452009163267043,7475
30, , ,24930,3024930,St. Regis K-12 Schools,00,PK,12, ,E,1204201952,2924962,+47.3460297,-115.3218988,2018,2017-2018,2.17175875938699,0.143697095951998,7476
30, , ,24990,3024990,Stanford K-12 Schools,00,PK,12, ,E,2155319359,491971,+47.0325580,-110.3053200,2018,2017-2018,4.64207099624968,0.255202068715004,7477
30, , ,25320,3025320,Sunburst K-12 Schools,00,PK,12, ,E,2161665321,32845670,+48.8145768,-111.8062319,2018,2017-2018,2.84533027821073,0.268825831999881,7478
30, , ,25470,3025470,Superior K-12 Schools,00,PK,12, ,E,1216941721,5211538,+47.1002802,-114.8650872,2018,2017-2018,2.15372185975699,0.144783681602991,7479
30, , ,25950,3025950,Terry K-12 Schools,00,PK,12, ,E,4497780200,15092932,+46.8123837,-105.5039937,2018,2017-2018,4.42400476665421,0.532370158104995,7480
30, , ,26730,3026730,Twin Bridges K-12 Schools,00,PK,12, ,E,1841405228,772919,+45.5183162,-112.3878707,2018,2017-2018,2.68372221350758,0.212167089970002,7481
30, , ,27270,3027270,Victor K-12 Schools,00,PK,12, ,E,311623659,1530318,+46.4046943,-114.2430146,2018,2017-2018,1.19075891034001,0.0366352497644899,7482
30, , ,27630,3027630,West Yellowstone K-12,00,PK,12, ,E,1072095414,53128184,+44.7998833,-111.1903797,2018,2017-2018,1.67443816906976,0.127952853217008,7483
30, , ,27730,3027730,Westby K-12 Schools,00,PK,12, ,E,717883374,24508821,+48.8563682,-104.1708300,2018,2017-2018,1.66501412608087,0.0909576062460002,7484
30, , ,27930,3027930,Whitewater K-12 Schools,00,PK,12, ,E,1658107434,5193317,+48.8503856,-107.6244127,2018,2017-2018,3.08632145104389,0.203622216149162,7485
30, , ,28020,3028020,Wibaux K-12 Schools,00,PK,12, ,E,2301488710,1756846,+46.9629657,-104.2745184,2018,2017-2018,2.91175976678688,0.272232971503508,7486
30, , ,28380,3028380,Winifred K-12 Schools,00,PK,12, ,E,2092274023,15802766,+47.5920752,-109.2727545,2018,2017-2018,3.41033126618516,0.252114832279001,7487
30, , ,28470,3028470,Winnett K-12 Schools,00,PK,12, ,E,4288047865,48927318,+47.1419168,-108.2265753,2018,2017-2018,4.90112434571027,0.514057738825008,7488
30, , ,28770,3028770,White Sulphur Springs K-12,00,PK,12, ,E,6194909929,7475979,+46.5856996,-110.9217396,2018,2017-2018,4.98835017235985,0.728175098226,7489
31, , ,76450,3176450,Schuyler Community Schools,00,PK,12, ,E,774539198,16244455,+41.5044113,-097.0698247,2018,2017-2018,4.22126486208771,0.0852714851519972,7490
31, , ,00170,3100170,Gordon-Rushville Public Schools,00,KG,12, ,E,5772594020,50479941,+42.6542331,-102.2417863,2018,2017-2018,8.61670904455239,0.639282731367519,7491
31, , ,77730,3177730,Thedford Public Schools,00,PK,12, ,E,1948417922,4497559,+42.0309131,-100.6183226,2018,2017-2018,4.14515425654237,0.212230159469993,7492
