ObjectId,YEAR,MONTH,Number_of_Tags_Issued,animal_type,zip_code
2246,2016,7,4,DOG,40229
2247,2016,7,4,DOG,40241
2248,2016,3,3,DOG,40212
2249,2016,2,4,DOG,40220
2250,2016,6,5,DOG,40220
2251,2016,8,2,CAT,40216
2252,2016,4,1,DOG,40175
2253,2016,2,3,DOG,40222
2254,2016,6,2,DOG,40222
2255,2016,8,4,CAT,40218
2256,2016,4,2,DOG,40204
2257,2016,3,5,DOG,40213
2258,2016,2,1,DOG,40223
2259,2016,6,5,DOG,40223
2260,2016,8,4,CAT,40219
2261,2016,4,5,DOG,40205
2262,2016,3,14,DOG,40214
2263,2016,2,1,DOG,40228
2264,2016,6,3,DOG,40228
2265,2016,8,5,CAT,40220
2266,2016,4,3,DOG,40206
2267,2016,3,5,DOG,40215
2268,2016,2,3,DOG,40229
2269,2016,6,4,DOG,40229
2270,2016,8,4,CAT,40222
2271,2016,4,5,DOG,40207
2272,2016,3,12,DOG,40216
2273,2016,2,4,DOG,40241
2274,2016,6,5,DOG,40241
2275,2016,8,3,CAT,40223
2276,2016,4,1,DOG,40208
2277,2016,3,4,DOG,40217
2278,2016,2,2,DOG,40242
2279,2016,6,5,DOG,40242
2280,2016,8,2,CAT,40228
2281,2016,4,2,DOG,40211
2282,2016,3,2,DOG,40218
2283,2016,2,1,DOG,40243
2284,2016,6,5,DOG,40243
2285,2016,8,1,CAT,40229
2286,2016,4,2,DOG,40212
2287,2016,3,15,DOG,40219
2288,2016,2,3,DOG,40245
2289,2016,8,1,CAT,40241
2290,2016,4,4,DOG,40213
2291,2016,3,2,DOG,40220
2292,2016,2,7,DOG,40258
2293,2016,8,1,CAT,40242
2294,2016,4,19,DOG,40214
2295,2016,3,4,DOG,40222
2296,2016,2,6,DOG,40272
2297,2016,8,2,CAT,40243
2298,2016,4,10,DOG,40215
2299,2016,3,1,DOG,40223
2300,2016,2,5,DOG,40291
2301,2016,8,1,CAT,40245
2302,2016,4,5,DOG,40216
2303,2016,3,3,DOG,40228
2304,2016,2,6,DOG,40299
2305,2016,8,2,CAT,40258
2306,2016,4,2,DOG,40217
2307,2016,3,5,DOG,40229
2308,2016,2,1,DOG,42718
2309,2016,8,6,CAT,40272
2310,2016,4,3,DOG,40218
2311,2016,3,5,DOG,40241
2312,2016,2,1,DOG,47130
2313,2016,8,1,CAT,40291
2314,2016,4,13,DOG,40219
2315,2016,3,2,DOG,40242
2316,2016,2,1,DOG,47150
2317,2016,8,1,CAT,40299
2318,2016,4,10,DOG,40220
2319,2016,3,1,DOG,40245
2320,2016,3,1,CAT,40109
2321,2016,8,2,DOG,40023
2322,2016,4,2,DOG,40222
2323,2016,3,4,DOG,40258
2324,2016,3,1,CAT,40160
2325,2016,8,1,DOG,40059
2326,2016,4,3,DOG,40223
2327,2016,3,13,DOG,40272
2328,2016,3,2,CAT,40165
2329,2016,8,1,DOG,40076
2330,2016,4,3,DOG,40228
2331,2016,3,3,DOG,40291
2332,2016,3,1,CAT,40203
2333,2016,8,4,DOG,40118
2334,2016,4,3,DOG,40229
2335,2016,3,6,DOG,40299
2336,2016,3,1,CAT,40204
2337,2016,8,1,DOG,40203
2338,2016,4,4,DOG,40241
2339,2016,3,1,DOG,47130
2340,2016,3,1,CAT,40205
2341,2016,8,4,DOG,40204
2342,2016,4,3,DOG,40243
2343,2016,4,2,CAT,
2344,2016,3,3,CAT,40206
2345,2016,8,7,DOG,40205
2346,2016,4,5,DOG,40245
2347,2016,4,1,CAT,40014
2348,2016,3,1,CAT,40213
2349,2016,8,6,DOG,40207
2350,2016,4,7,DOG,40258
2351,2016,4,1,CAT,40165
2352,2016,3,9,CAT,40214
2353,2016,8,4,DOG,40208
2354,2016,4,8,DOG,40272
2355,2016,4,1,CAT,40203
2356,2016,3,2,CAT,40215
2357,2016,8,1,DOG,40211
2358,2016,4,5,DOG,40291
2359,2016,4,2,CAT,40204
2360,2016,3,1,CAT,40216
2361,2016,8,2,DOG,40212
2362,2016,8,1,DOG,40213
2363,2016,8,16,DOG,40214
2364,2016,8,6,DOG,40215
2365,2016,8,9,DOG,40216
2366,2016,8,3,DOG,40217
2367,2016,8,7,DOG,40218
2368,2016,8,8,DOG,40219
2369,2016,8,6,DOG,40220
2370,2016,4,4,DOG,40299
2371,2016,4,7,CAT,40205
2372,2016,3,2,CAT,40218
2373,2016,3,5,CAT,40219
2374,2016,3,4,CAT,40220
2375,2016,3,1,CAT,40222
2376,2016,3,2,CAT,40223
2377,2016,3,1,CAT,40228
2378,2016,3,3,CAT,40229
2379,2016,3,1,CAT,40242
2380,2016,3,6,CAT,40272
2381,2016,3,1,CAT,40291
2382,2016,4,2,CAT,40206
2383,2016,4,1,CAT,40212
2384,2016,4,6,CAT,40214
2385,2016,4,4,CAT,40216
2386,2016,4,2,CAT,40217
2387,2016,4,1,CAT,40218
2388,2016,4,2,CAT,40219
2389,2016,4,3,CAT,40220
2390,2016,4,1,CAT,40228
2391,2016,4,1,CAT,40241
2392,2016,4,1,DOG,47129
2393,2016,4,1,DOG,47130
2394,2016,4,1,DOG,47446
2395,2016,5,1,CAT,40047
2396,2016,5,1,CAT,40059
2397,2016,5,1,CAT,40118
2398,2016,5,2,CAT,40204
2399,2016,5,3,CAT,40205
2400,2016,5,3,CAT,40207
2401,2016,8,5,DOG,40222
2402,2016,8,6,DOG,40223
2403,2016,8,4,DOG,40228
2404,2016,8,1,DOG,40229
2405,2016,8,12,DOG,40241
2406,2016,8,2,DOG,40242
2407,2016,8,7,DOG,40243
2408,2016,8,3,DOG,40245
2409,2016,8,6,DOG,40258
2410,2016,8,2,DOG,40268
2411,2016,8,18,DOG,40272
2412,2016,8,12,DOG,40291
2413,2016,8,8,DOG,40299
2414,2016,9,1,CAT,40023
2415,2016,9,2,CAT,40204
2416,2016,9,1,CAT,40205
2417,2016,9,1,CAT,40207
2418,2016,9,1,CAT,40212
2419,2016,9,1,CAT,40213
2420,2016,9,11,CAT,40214
2421,2016,9,1,CAT,40215
2422,2016,9,2,CAT,40216
2423,2016,9,1,CAT,40217
2424,2016,9,4,CAT,40218
2425,2016,9,3,CAT,40219
2426,2016,9,3,CAT,40220
2427,2016,9,2,CAT,40222
2428,2016,9,2,CAT,40223
2429,2016,9,2,CAT,40228
2430,2016,9,1,CAT,40229
2431,2016,9,2,CAT,40241
2432,2016,9,1,CAT,40243
2433,2016,9,1,CAT,40250
2434,2016,9,1,CAT,40258
2435,2016,9,2,CAT,40272
2436,2016,9,8,CAT,40291
2437,2016,9,1,CAT,40299
2438,2016,9,1,CAT,47446
2439,2016,9,1,DOG,40023
2440,2016,9,1,DOG,40027
2441,2016,9,1,DOG,40059
2442,2016,9,2,DOG,40118
2443,2016,9,3,DOG,40204
2444,2016,9,8,DOG,40205
2445,2016,9,1,DOG,40206
2446,2016,9,1,DOG,40207
2447,2016,9,1,DOG,40209
2448,2016,9,1,DOG,40212
2449,2016,9,7,DOG,40213
2450,2016,9,9,DOG,40214
2451,2016,9,3,DOG,40215
2452,2016,9,11,DOG,40216
2453,2016,9,7,DOG,40217
2454,2016,9,2,DOG,40218
2455,2016,9,5,DOG,40219
2456,2016,9,6,DOG,40220
2457,2016,9,1,DOG,40222
2458,2016,9,9,DOG,40223
2459,2016,9,1,DOG,40228
2460,2016,9,2,DOG,40229
2461,2016,9,5,DOG,40241
2462,2016,9,2,DOG,40242
2463,2016,9,2,DOG,40243
2464,2016,9,1,DOG,40245
2465,2016,9,9,DOG,40258
2466,2016,9,1,DOG,40268
2467,2016,9,3,DOG,40272
2468,2016,11,2,CAT,40258
2469,2016,11,6,CAT,40272
2470,2016,11,1,CAT,40291
2471,2016,11,2,CAT,47172
2472,2016,11,3,DOG,40025
2473,2016,11,1,DOG,40059
2474,2016,11,3,DOG,40118
2475,2016,11,1,DOG,40150
2476,2016,11,1,DOG,40165
2477,2016,11,1,DOG,40203
2478,2016,11,6,DOG,40204
2479,2016,11,6,DOG,40205
2480,2016,11,3,DOG,40206
2481,2016,11,4,DOG,40207
2482,2016,11,2,DOG,40208
2483,2016,11,1,DOG,40210
2484,2016,11,1,DOG,40211
2485,2016,11,4,DOG,40213
2486,2016,11,10,DOG,40214
2487,2016,11,2,DOG,40215
2488,2016,11,17,DOG,40216
2489,2016,11,11,DOG,40217
2490,2016,11,6,DOG,40218
2491,2016,11,8,DOG,40219
2492,2016,11,4,DOG,40220
2493,2016,11,3,DOG,40222
2494,2016,11,4,DOG,40223
2495,2016,11,5,DOG,40228
2496,2016,11,6,DOG,40229
2497,2016,11,1,DOG,40241
2498,2016,11,5,DOG,40242
2499,2016,11,1,DOG,40243
2500,2016,11,1,DOG,40245
2501,2016,11,8,DOG,40272
2502,2016,11,5,DOG,40291
2503,2016,11,7,DOG,40299
2504,2016,11,1,DOG,40508
2505,2016,12,1,CAT,40071
2506,2016,12,2,CAT,40206
2507,2016,12,4,CAT,40214
2508,2016,12,1,CAT,40220
2509,2016,12,1,CAT,40229
2510,2016,9,10,DOG,40291
2511,2016,12,1,CAT,40268
2512,2016,12,1,CAT,40272
2513,2016,12,1,DOG,40118
2514,2016,12,6,DOG,40205
2515,2016,12,4,DOG,40207
2516,2016,12,2,DOG,40208
2517,2016,12,1,DOG,40211
2518,2016,12,1,DOG,40212
2519,2016,12,5,DOG,40214
2520,2016,12,5,DOG,40215
2521,2016,12,2,DOG,40216
2522,2016,12,3,DOG,40217
2523,2016,12,1,DOG,40218
2524,2016,12,4,DOG,40219
2525,2016,12,2,DOG,40220
2526,2016,12,2,DOG,40223
2527,2016,12,2,DOG,40228
2528,2016,12,4,DOG,40229
2529,2016,12,2,DOG,40242
2530,2016,12,1,DOG,40268
2531,2016,12,2,DOG,40291
2532,2016,12,4,DOG,40299
2533,2017,2,1,DOG,40217
2534,2016,9,4,DOG,40299
2535,2016,10,1,CAT,40023
2536,2016,10,1,CAT,40201
2537,2016,10,4,CAT,40204
2538,2016,10,4,CAT,40205
2539,2016,10,5,CAT,40213
2540,2016,10,2,CAT,40214
2541,2016,10,1,CAT,40215
2542,2016,10,4,CAT,40216
2543,2016,10,1,CAT,40217
2544,2016,10,2,CAT,40218
2545,2016,10,3,CAT,40219
2546,2016,10,6,CAT,40220
2547,2016,10,1,CAT,40223
2548,2016,10,2,CAT,40228
2549,2016,10,2,CAT,40229
2550,2016,10,1,CAT,40241
2551,2016,10,1,CAT,40243
2552,2016,10,6,CAT,40272
2553,2016,10,2,CAT,40299
2554,2016,10,1,CAT,42520
2555,2016,10,1,DOG,40023
2556,2016,10,2,DOG,40201
2557,2016,10,1,DOG,40204
2558,2016,10,11,DOG,40205
2559,2016,10,3,DOG,40206
2560,2016,10,1,DOG,40207
2561,2016,10,1,DOG,40208
2562,2016,10,1,DOG,40211
2563,2016,10,2,DOG,40212
2564,2016,10,2,DOG,40213
2565,2016,10,4,DOG,40214
2566,2016,10,2,DOG,40215
2567,2016,10,8,DOG,40216
2568,2016,10,5,DOG,40217
2569,2016,10,3,DOG,40218
2570,2016,10,8,DOG,40219
2571,2016,10,6,DOG,40220
2572,2016,10,1,DOG,40222
2573,2016,10,2,DOG,40223
2574,2016,10,2,DOG,40228
2575,2016,10,3,DOG,40229
2576,2016,10,2,DOG,40241
2577,2016,10,3,DOG,40245
2578,2016,10,1,DOG,40253
2579,2016,10,3,DOG,40258
2580,2016,10,4,DOG,40272
2581,2016,10,4,DOG,40291
2582,2016,10,5,DOG,40299
2583,2016,10,1,DOG,47129
2584,2016,11,1,CAT,40118
2585,2016,11,2,CAT,40204
2586,2016,11,2,CAT,40205
2587,2016,11,1,CAT,40206
2588,2016,11,3,CAT,40213
2589,2016,11,2,CAT,40214
2590,2016,11,3,CAT,40216
2591,2016,11,1,CAT,40217
2592,2016,11,3,CAT,40218
2593,2016,11,6,CAT,40219
2594,2016,11,1,CAT,40220
2595,2016,11,4,CAT,40223
2596,2016,11,2,CAT,40228
2597,2016,11,3,CAT,40229
2598,2016,11,1,CAT,40241
2599,2016,11,1,CAT,40243
